title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
A comparative analysis of energy conservation approaches in hybrid wireless sensor networks data collection protocols,https://link.springer.com/article/10.1007/s11235-015-0092-8,46,article,Springer,"Hybrid wireless sensor network,Mobile sink,Data collection,Energy,Latency,Lifetime","Wireless sensor network (WSN) has become part of human life as it is used in several applications including healthcare, environment and agricultural, public safety, military, transportation as well as in the industry. In spite of its usefulness, it is challenging to maintain long-term operations due to limited battery life. Several energy efficient protocols have been designed to prolong the network lifetime. The integration of mobility technology with the conventional static sensor network, described as hybrid WSN, promises a new solution that balances energy consumption among sensor nodes and extends the network lifetime. To the best of our knowledge, there has not been as yet an evaluation of the energy-efficiency of the data collection approaches in terms of the energy conservation techniques adopted. In this paper, the architecture of data collection approaches in WSN is discussed. Then, we propose and discuss a taxonomy of types of data collection in WSN. We further present and discuss in details a thematic taxonomy of energy conservation techniques adopted in the various hybrid WSN data collection approaches. Consequently, we compare the different energy conservation approaches that minimize energy consumption in hybrid WSN, highlighting their pros and cons. In conclusion, we point out open research challenges and future directions in the field.",24 September 2015,Telecommunication Systems,"Gaddafi Abdul-Salaam,Abdul Hanan Abdullah,Mohammad Hossein Anisi,Abdullah Gani,Abdulhameed Alelaiwi,Gaddafi Abdul-Salaam","(Department of Computer Science,Faculty of Computing,Universiti Teknologi Malaysia (UTM),81310,Johor,Malaysia),(Department of Computer Systems and Technology,Faculty of Computer Science and Information Technology,University of Malaya,50603,Kuala Lumpur,Malaysia),(Department of Software Engineering,College of Computer & Information Sciences,King Saud University,P.O. Box 51178,Riyadh,11543,Kingdom of Saudi Arabia),(University Information Technology Services,Vice Chancellor’s Office,Kwame Nkrumah University of Science & Technology,PMB,University Post Office,Kumasi,Ghana)","Ghana,Malaysia,Malaysia,Saudi Arabia"
Energy Efficient Energy Hole Repelling (EEEHR) Algorithm for Delay Tolerant Wireless Sensor Network,https://link.springer.com/article/10.1007/s11277-018-5768-4,12,article,Springer,"Wireless Sensor Network (WSN),Sensor Node (SN),Energy efficient,Hotspot,Energy hole","Reducing energy consumption and increasing network lifetime are the major concerns in Wireless Sensor Network (WSN). Increase in network lifetime reduces the frequency of recharging and replacing batteries of the sensor node. The key factors influencing energy consumption are distance and number of bits transmitted inside the network. The problem of energy hole and hotspot inside the network make neighbouring nodes unusable even if the node is efficient for data transmission. Energy Efficient Energy Hole Repelling (EEEHR) routing algorithm is developed to solve the problem. Smaller clusters are formed near the sink and clusters of larger size are made with nodes far from the sink. This methodology promotes equal sharing of load repelling energy hole and hotspot issues. The opportunity of being a Cluster Head (CH) is given to a node with high residual energy, very low intra cluster distance in case of nodes far away from the sink and very low CH to sink distance for the nodes one hop from the sink. The proposed algorithm is compared with LEACH, LEACH-C and SEP routing protocol to prove its novel working. The proposed EEEHR routing algorithm provides improved lifetime, throughput and less packet drop. The proposed algorithm also reduces energy hole and hotspot problem in the network.",21 April 2018,Wireless Personal Communications,"K. Lakshmi Prabha,S. Selvan","(Department of ECE,PSG Polytechnic College,Coimbatore,India),(St. Peter’s College of Engineering and Technology,Chennai,India)","India,India"
A dynamic K-means-based clustering algorithm using fuzzy logic for CH selection and data transmission based on machine learning,https://link.springer.com/article/10.1007/s00500-023-07964-w,5,article,Springer,"Wireless sensor network,Dynamic K-means,Fuzzy logic,Machine learning,Clustering","Clustering is effective method to increase network lifetime, energy efficiency, and connectivity of sensor nodes in wireless sensor network. An energy efficient clustering algorithm has been proposed in this paper. Sensor nodes are clustered using K-means algorithm which dynamically forms number of clusters in accordance with number of alive nodes. Selection of suitable CH is done by fuzzy inference system by choosing three fuzzy input variable such as residual energy of Sensor node, its distance from cluster center and base station. Amount of data transmitted by member nodes to CH is reduced by machine learning that classify similar data at regular interval. The simulation results show that proposed algorithm (DKFM) outperforms other cluster-based algorithms in terms of data received by base station, number of alive node per round, time of first node, middle node and last node to die for various density of sensor nodes and scalable conditions.",14 March 2023,Soft Computing,"Anupam Choudhary,Abhishek Badholia,Anurag Sharma,Brijesh Patel,Sapna Jain","(Kalaniketan Polytechnic College Jabalpur,Jabalpur,Madhya Pradesh,India),(MATS School of Engineering and Information Technology Raipur, Aarang,Raipur,Chhattisgarh,India),(Shri Ram Group of Institute Jabalpur,Jabalpur,Madhya Pradesh,India)","India,India,India"
PCAC: Power- and Connectivity-Aware Clustering for Wireless Sensor Networks,https://link.springer.com/article/10.1186/s13638-015-0321-6,5,article,Springer,"Clustering,Wireless sensor network,Power-aware,Connectivity-aware,Hierarchical,Total life time","In this article, we investigate clustering algorithms that are proposed for wireless sensor networks (WSNs). Then, we propose a clustering algorithm for WSNs called PCAC, that is both power and connectivity aware. Our proposed Power- and Connectivity-Aware Clustering (PCAC) algorithm provides higher energy efficiency and increases the total life time (TLT) of the network. We evaluate our proposed PCAC algorithm in a simulation environment and compare its performance to previously proposed algorithms. According to the simulation results, our proposed PCAC algorithm is energy efficient and also provides longer TLT (in worst-case, up to 85% improvement for a 15-node network with one-hop connectivity) to the network, compared to the previously proposed algorithms.",20 March 2015,EURASIP Journal on Wireless Communications and Networking,"Ismail Butun,In-ho Ra,Ravi Sankar","(Department of Mechatronics Engineering,Bursa Technical University,Gaziakdemir M. Mudanya C. No:4/10,Osmangazi,16190,Bursa,Turkey),(Department of Information and Telecommunication Engineering,Kunsan National University,Gunsan,573-701,South Korea),(Department of Electrical Engineering,University of South Florida,4202 E. Fowler Avenue,Tampa,33620,FL,USA)",
Intelligent IDS in wireless sensor networks using deep fuzzy convolutional neural network,https://link.springer.com/article/10.1007/s00521-023-08511-2,8,article,Springer,"WSN,IDS-based security,Fuzzy spatial temporal constraints,Convolutional neural network","The intrusion detection systems (IDSs) developed based on classification algorithms for securing wireless sensor networks (WSNs) are unable to attain the required detection accuracy. To handle the security issue in WSN, an intelligent IDS is proposed in this work by using a convolution neural network (CNN)-based deep learning approach along with a fuzzy inference model. The proposed IDS keeps track of the network and system activities by using the proposed fuzzy CNN along with spatial and temporal constraints to detect malicious nodes. Moreover, this algorithm has been modelled mathematically by using Feynman Path Integral and Schrodinger equation for handling the spatial and temporal constraints with fuzzy rules. From the experiments conducted in this work, it is proved that the proposed IDS increases the security, detection accuracy and packet delivery ratio, but decreases the delay and false positive rate in WSNs when compared with the existing IDSs.",07 April 2023,Neural Computing and Applications,"Shalini Subramani,M. Selvi","(School of Computer Science and Engineering,Vellore Institute of Technology,Vellore,India)",India
Healing Coverage Holes for Big Data Collection in Large-Scale Wireless Sensor Networks,https://link.springer.com/article/10.1007/s11036-019-01334-3,5,article,Springer,"Coverage holes,Large-scale wireless sensor networks,Big data,Coverage hole healing,Greedy healing algorithm","The quality of service is severely degraded by coverage holes in wireless sensor networks. This paper focuses on the coverage hole healing (CHH) problem for big data collection in a large-scale wireless sensor network (LS-WSN) where the LS-WSN containing both static sensors and mobile sensors with the topology control of LEACH algorithm. Meanwhile, the data volume transmitted by each sensor node may be inconsistent. Specifically, the target of the CHH problem is to find an optimal subset of mobile nodes from all mobile nodes while maximizing the transmission times (TT) that all dispatched mobile nodes can transmit in their lifetime. Hence, from the data-centric perspective, we propose a greedy healing algorithm (GHA) via the greedy-based heuristic strategy with low computational complexity to solve this CHH problem. Simulation results show that the proposed GHA can efficiently heal the coverage holes which significantly prolongs the network lifetime and observably enhances the quality of service (QoS) of WSNs while increasing the TT, transmitted data volume (TDV) and average residual energy of all dispatched mobile nodes.",08 August 2019,Mobile Networks and Applications,"Jie Feng,Hongbin Chen","(Key Laboratory of Cognitive Radio and Information Processing,Guilin University of Electronic Technology,Guilin,541004,China)",China
DK-LEACH: An Optimized Cluster Structure Routing Method Based on LEACH in Wireless Sensor Networks,https://link.springer.com/article/10.1007/s11277-017-4482-y,27,article,Springer,"Wireless sensor networks,Optimized cluster structure,DK-LEACH,Balance energy depletion","Low-Energy Adaptive Clustering Hierarchy (LEACH) is one of the clustering routing protocols for communication in Wireless Sensor Networks (WSNs). It is based on the assumption that each sensor nodes contain equal amount of energy which is not valid in real scenarios, or the sensor nodes are almost spaced evenly. This paper presents an optimized cluster structure routing method called Dynamic K value LEACH (DK-LEACH), which aims at reducing energy consumption within the uneven energy distributed WSNs. DK-LEACH considers the energy factor of Cluster Heads (CHs) in the phase of clusters formation. Furthermore, the distance between CHs and non-CHs nodes is calculated out, and the proportion of this distance and surplus energy of CHs is adjusted dynamically based on the density of node distribution. Then, the most suitable CHs are chosen by non-CHs to form clusters, which balance energy depletion of CHs effectively. Simulation results show that the proposed method performs better than LEACH in terms of energy saving and prolongs the network lifetime, the survival rate of nodes improves 8.75% at least compared with LEACH.",13 July 2017,Wireless Personal Communications,"Xu-Xing Ding,Min Ling,Zai-Jian Wang,Feng-Lou Song","(School of Physics and Electronic Information,Anhui Normal University,Wuhu,241000,China)",China
Clustering Based Two Dimensional Motion of Sink Node in Wireless Sensor Networks,https://link.springer.com/article/10.1007/s11277-020-08007-5,1,article,Springer,"Cluster heads,Mobile sink,Sensor nodes,Sink node,Wireless sensor network","The wireless sensor network (WSN) is always known for its limited-energy issues and finding a good solution for energy minimization in WSNs is still a concern for researchers. Implementing mobility to the sink node is used widely for energy conservation or minimization in WSNs which reduces the distance between sink and communicating nodes. In this paper, with the intention to conserve energy from the sensor nodes, we designed a clustering based routing protocol implementing a mobile sink called ‘two dimensional motion of sink node (TDMS)’. In TDMS, each normal sensor node collects data and send it to their respective leader node called cluster head (CH). The sink moves in the two dimensional direction to collect final data from all CH nodes, particularly it moves in the direction to that CH which has the minimum remaining energy. The proposed protocol is validated through rigorous simulation using MATLAB and comparisons have been made with WSN’s existing static sink and mobile sink routing protocols over two different geographical square dimensions of the network. Here, we found that TDMS model gives the optimal result on energy dissipation per round and increased network lifetime.",04 January 2021,Wireless Personal Communications,"Habila Basumatary,Arindam Debnath,Mrinal Kanti Deb Barma,Bidyut Kumar Bhattacharyya","(Department of Computer Science and Engineering,National Institute of Technology,Agartala,India),(Packaging Research Center,Georgia Institute of Technology,Atlanta,USA)",India
Greedy discrete particle swarm optimization based routing protocol for cluster-based wireless sensor networks,https://link.springer.com/article/10.1007/s12652-017-0515-3,6,article,Springer,"Wireless sensor network,Clustering,Routing,Energy conserving","Energy efficient routing in wireless sensor networks (WSNs) has been studied widely to enhance the network performance. Various nature-inspired routing mechanisms are proposed to achieve scalable solutions. However, conventional nature-inspired optimization algorithms are insufficient to solve discrete routing optimization problems. In this study, a new discrete particle swarm optimization algorithm (PSO) based routing protocol is designed to achieve better performance. In the new protocol, firstly, two new fitness functions with energy awareness for clustering and routing are formulated respectively. Secondly, a novel greedy discrete PSO with memory (GMDPSO) is put forward to build optimal routing tree. In GMDPSO, particle’s position and velocity are redefined under a discrete scenario; particle update rules are reconsidered based on the network topology; a greedy search strategy is designed to drive particles to find better positon quickly. Besides, searching histories are memorized to accelerate convergence. Simulations results show the efficiency and effectiveness of the new protocol.",15 June 2017,Journal of Ambient Intelligence and Humanized Computing,"Jin Yang,Fagui Liu,Jin Yang,Jianneng cao","(School of Computer Science and Engineering,South China University of Technology,GuangZhou,510006,China),(School of Medical Information and Engineering,Guangdong Pharmaceutical University,GuangZhou,510006,China),(Institute for Infocomm Research,1 Fusionopolis Way,#21-01 Connexis (South Tower),Singapore,138632,Singapore)","China,China,Singapore"
NSGA-II with ENLU inspired clustering for wireless sensor networks,https://link.springer.com/article/10.1007/s11276-020-02281-8,12,article,Springer,"Wireless sensor network,Clustering,Evolutionary algorithm,Energy efficiency,Network lifetime","Wireless sensor networks (WSNs) have a large number of existing applications and is continuously increasing. Thus it is envisioned that WSN will become an integral part of our life in the near future. Direct propagation, chain formation, cluster creation are various techniques by which data is communicated by sensor nodes to the sink. It has been proved that Clustering is an efficient and scalable method to utilize the energy of sensor nodes efficiently. Optimal election of cluster heads is an NP (non deterministic polynomial time)-Hard problem. In our proposed work, a multi-objective optimization algorithm, non dominated sorting genetic algorithm-II based clustering in wireless sensor networks has been proposed. Energy conservation, network lifetime, coverage and load balancing are the four conflicting objective functions used. Our proposed algorithm handles all of these multiple objectives simultaneously. To reduce the computational complexity of the algorithm, efficient non-dominated level update mechanism for sorting has been used, which eliminates the need of applying non dominated sorting from scratch every time. The algorithm returns a solution set consisting of multiple non dominated solutions, wherein every solution is a best solution according to some objective function, in a single run, from which any solution can be chosen based on user preferences. According to our simulation carried on MATLAB, the proposed approach outperforms the established clustering algorithms in terms of network characteristics such as network lifetime, energy consumption and number of packets received.",06 March 2020,Wireless Networks," Gunjan,Karan Verma,Ajay K Sharma","(Computer Science and Engineering,National Institute of Technology,Delhi,India),(I.K.Gujral Punjab Technical University,Kapurthala,India)","India,India"
