title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
Heterogeneity consideration in wireless sensor networks routing algorithms: a review,https://link.springer.com/article/10.1007/s11227-018-2635-8,38,article,Springer,"Wireless sensor networks,Routing algorithms,Heterogeneity,Clustering,Internet of Things","Wireless sensor networks (WSNs) are resource-constrained networks with limited battery power, computation abilities and communication capabilities at the sensor node level. A long-standing need in the area is to reduce energy consumption of the WSN nodes and to extend the network lifetime, along with improving the network reliability and the network quality. Energy-efficient routing protocols can improve the WSN performance, and the algorithms have been explored widely by the researchers. In the majority of the work, sensor nodes have been considered homogeneous in their configuration and capabilities. However, in practical scenarios and with the advent of an era of connected devices, called “Internet of Things,” consideration of node heterogeneity in WSN has become inevitable. Nodes’ heterogeneity can be exploited constructively in WSN routing algorithms. In the literature, many different heterogeneous WSN scenarios (e.g., energy, computation, link heterogeneities) have been considered and the routing algorithms have been proposed for performance improvement in such scenarios. This paper focuses on the routing concepts for diverse heterogeneous WSNs scenarios and covers the state of the art in the area. The clustering-based approaches for routing decisions are extensively covered under different heterogeneous WSN scenarios. Along with presenting a comprehensive review of the routing algorithms under different varieties of heterogeneous WSNs, the paper also discusses the effects and interdependencies of different heterogeneities in routing decisions and unveils new research directions in the area.",05 October 2018,The Journal of Supercomputing,"Deepak Sharma,Amol P. Bhondekar,Deepak Sharma,Amol P. Bhondekar,Amritesh Ojha","(Academy of Scientific and Innovative Research (AcSIR),CSIR-CSIO,Chandigarh,India),(CSIR-Central Scientific Instruments Organisation (CSIR-CSIO),Sector-30C,Chandigarh,160030,India),(Dewan V.S. Institute of Engineering and Technology,Meerut,India)","India,India,India"
PEAL: Power Efficient and Adaptive Latency Hierarchical Routing Protocol for Cluster-Based WSN,https://link.springer.com/article/10.1007/s11277-017-4963-z,24,article,Springer,"Wireless sensor networks,Cluster-based routing protocols,Distance,Energy-efficient,Latency,Inter-cluster transmission","In wireless sensor networks, one of the most important constraints is the low power consumption requirement. For that reason, several hierarchical or cluster-based routing methods have been proposed to provide an efficient way to save energy during communication. However, their main challenge is to have efficient mechanisms to achieve the trade-off between increasing the network lifetime and accomplishing acceptable transmission latency. In this paper, we propose a novel protocol for cluster-based wireless sensor networks called PEAL (Power Efficient and Adaptive Latency). Our simulation results show that PEAL can extend the network lifetime about 47% compared to the classic protocol LEACH (Low-Energy Adaptive Clustering Hierarchy) and introduces an acceptable transmission latency compared to the energy conservation gain.",11 September 2017,Wireless Personal Communications,"Faouzi Hidoussi,Homero Toral-Cruz,Romeli Barbosa,Freddy Chan,Djallel Eddine Boubiche,Rafael Martínez-Peláez,Pablo Velarde-Alvarado","(Corgascience Limited,Doha,Qatar),(Department of Sciences and Engineering,University of Quintana Roo,Chetumal,Mexico),(LaSTIC Laboratory,Department of Computer Science,University of Batna 2,Batna,Algeria),(Facultad de Tecnologías de Información,Universidad de la Salle Bajío,León,Mexico),(Area of Basic Sciences and Engineering,Autonomous University of Nayarit,Tepic,Mexico)","Algeria,Mexico,Mexico,Mexico,Qatar"
MCPCN: Multi-hop Clustering Protocol Using Cache Nodes in WSN,https://link.springer.com/article/10.1007/s11277-019-06649-8,6,article,Springer,"Cache nodes,Wireless sensor network,Multi-hop communication,Clustering,LEACH","Wireless Sensor Networks (WSN) are becoming an imminent result for industrialization, tracking and various other applications. Sensor nodes are deployed in the area with restricted power. These sensors are cheap, easily understandable and their power sources are irreplaceable after deployment. After distribution, these nodes are left neglected. This boosts the consequences of developing energy efficient algorithms which are able to expanding the lifespan of network by absorbing less energy while dealing with operations. A novel approach Multi-hop Clustering Protocol using cache nodes (MCPCN) for heterogeneous WSNs is presented in this paper. MCPCN is constructed to form effective clusters with less cluster head count than an optimal evaluation and uses multi-hop conversation with cache nodes to exchange information with the base station. This novel way makes our network more beneficial in terms of increasing life of network and inclusion of sensors with no supplementary cost. By deploying MCPCN in designed network, the outcomes shows the auspicious results for enhancing the life-span of the nodes when compared with multi hopping using gateways and without gateways.",15 August 2019,Wireless Personal Communications,"Kiranpreet Kaur,Ridhi Kapoor","(DAV University,Jalandhar,India)",India
NBA: novel bio-inspired algorithm for energy optimization in WSN for IoT applications,https://link.springer.com/article/10.1007/s11227-022-04505-4,14,article,Springer,"Wireless sensor networks,IoT,Energy efficiency,Dragonfly algorithm","Wireless sensor networks (WSN) are the integral part of Internet of Things (IoT) applications. They consist of many sensor nodes energized by batteries. These batteries turn out to be dead after the usage of specific duration. The lifespan of the sensor devices depends on its battery life. So it is inevitable that the battery life is to be maintained optimally. Intensifying the data spread in a well-regulated mode helps to increase the lifespan of the sensor devices. Clustering is one of the techniques which help in enhancing the network lifetime of WSN. The optimal selection of cluster heads is a vital parameter. In view of this, a novel fusion cluster head selection algorithm is offered by combining the advantages of LEACH protocol and dragonfly algorithm. The swarm intelligent behavior of dragonfly is deployed to group the sensors and to choose the optimal route to reach the base station. The new algorithm is tested on diverse scenarios of WSNs, by varying the maximum runs and the total sum of sensor nodes. The performance appraisal is made with reference to number of live nodes, dead nodes, and packet transmission ratio. The proposed energy efficient, novel bio-inspired algorithm (NBA) is compared with other existing state-of-the-art algorithms which demonstrate that the new method is effective in broadening network life expectancy satisfactorily.",30 April 2022,The Journal of Supercomputing,"Deepa Devassy,J. Immanuel Johnraja,Getzi Jeba Leelipushpam Paulraj","(Karunya Institute of Technology and Sciences Coimbatore,Coimbatore,India),(CSE,Karunya Institute of Technology and Sciences Coimbatore,Coimbatore,India)","India,India"
An Improved Cluster Routing Protocol to Increase the Lifetime of Wireless Sensor Network (WSN),https://link.springer.com/article/10.1007/s11277-019-06668-5,8,article,Springer,"Clustering,Network lifetime,Wireless sensor network (WSN)","Wireless sensor networks attracted wide attention among researchers in terms of different aspects. The main challenge in such networks is energy consumption. One of the most popular solutions to this challenge is cluster routing method through which the network is divided into several clusters, and there are a number of cluster heads which normal nodes send data to them; So selection of cluster head is very important. To aim a better network coverage in addition to lowering energy consumption we divided the network into several regions and created clusters within those regions. In addition, we focused on selecting the most suitable node as cluster head through dynamic clustering and including criteria such as node remaining energy, total network energy and node spacing.",22 August 2019,Wireless Personal Communications,"Seyed Ali Fatemi Aghda,Mahdi Mirfakhraei","(Department of Computer Engineering,Yazd Branch,Islamic Azad University,Yazd,Iran)",
Joint trust: an approach for trust-aware routing in WSN,https://link.springer.com/article/10.1007/s11276-020-02271-w,28,article,Springer,"Trust-aware routing,Optimization,Cluster head selection,Multi-objectives,Wireless sensor network","The province of wireless sensor networks (WSNs) is continuously increasing due to widespread applications, like, military, monitoring environmental conditions, and several other domains. However, trust management in the WSN is a major challenge as trust is used when cooperation between nodes becomes critical to attaining reliable communication. Therefore, a new trust-based routing algorithm is proposed for initiating secured routing. Additionally, the paper proposes Chicken-Dragonfly (CHicDra) optimization algorithm for assisting secure communication by finding the optimal cluster heads (CHs) in the network. Once the CHs are selected with Multi-Objective Taylor Crow Optimization, the trusted nodes are optimally finalized using the Joint Trust that depends on the trust parameters, like integrity factor, consistency factors, forwarding rate factor, and availability factors. The proposed CHicDra is the modification of the chicken swam optimization with dragonfly algorithm. Finally, the optimally chosen path is employed for further communications in the network, which is secure and trustworthy. The proposed CHicDra computes maximal packet delivery ratio (PDR) of 44%, throughput of 52.8%, and minimal delay of 0.344, respectively.",19 February 2020,Wireless Networks,"Paul Rodrigues,Jacob John","(Department of Computer Engineering,College of Computer Science,King Khalid University,Abha,Saudi Arabia),(Department of Computer Engineering,Pillai HOC College of Engineering and Technology,Rasayani,Raigad,Maharashtra,India)","India,Saudi Arabia"
Energy optimized hybrid PSO and wolf search based LEACH,https://link.springer.com/article/10.1007/s41870-020-00597-4,10,article,Springer,"Bio-inspired computational intelligence,LEACH,PEGASIS,Energy efficiency,PSO,Wolf search,Relay node","In wireless sensor networks (WSN), computational challenges exist in determining a global energy optimized communication routing in large spaced network. WSN challenges can be handled by applying heuristic bio-inspired computational intelligence optimization methods. In WSN, Low Energy Adaptive Clustering Hierarchy (LEACH) algorithm is most frequently used hierarchical routing algorithm in spite of certain limitations. The proposed work is addressed in this direction, to improve issues of LEACH, such as identification of reliable CH, selection of energy efficient inter and intra route communication using relay nodes, so as to extend the network lifespan. The proposed work applies Particle Swarm Optimization (PSO) and Wolf Search optimization methods to improve the performance of LEACH algorithm. PSO is castoff for cluster formation and Wolf search for identification of two relay nodes: intra and inter relay node. The Spyder-py3 tool is used to simulate the proposed algorithm: LEACH PSO Wolf search based Optimization (LEACH-PWO). The proposed work compared with original LEACH, power-efficient gathering in sensor information systems, Ant Cuckoo optimized using energy-efficient data aggregation, and Genetic Algorithm data Aggregation LEACH protocols indicate prolonged lifetime of network and increased throughput.",19 January 2021,International Journal of Information Technology,"G. Devika,D. Ramesh,Asha Gowda Karegowda","(Department of CSE,SAHE,Tumakuru,Karnataka,India),(Department of MCA,Sri Siddhartha Institute of Technology,Tumakuru,Karnataka,India),(Department of MCA,Siddaganga Institute of Technology,Tumakuru,Karnataka,India)","India,India,India"
Energy Efficient Dynamic Routing Mechanism (EEDRM) with Obstacles in WSN,https://link.springer.com/article/10.1007/s11277-020-07174-9,5,article,Springer,"Sensor node,Energy efficiency,Network lifetime,Obstacle,Sink,Clustering,Algorithm","In Wireless Sensor Networks, the in-built energy and processing capacity of sensors should be reliably used to ensure effective use of resources. The major pitfalls in WSN include network lifetime management, energy management and Obstacle avoidance. The paramount aim of proposed EEDRM protocol is to deliver better network efficiency thus uses the concept called clustering of sensor nodes. Cluster Heads are chosen based on energy, distance between cluster head (CH) and sink. Mobility enables high resource usage, hence in proposed work Cluster Heads are made mobile and routes in computed path. Obstacles in sensing environment is an important thing to be considered. EEDRM is designed in a way that it resists obstacles using travelling salesman problem, Hamiltonian Circuit algorithms and with the help of binary grid pattern in sensing environment. Data latency is reduced as CH is available all the time for receiving data from CM inside Cluster and all CH are independent to each other so data collected by CH will be transferred dynamically to the sink. Based on Obstacle avoidance model and node states an FSM is constructed using hidden Markov model. The increased network lifetime and throughput of EEDRM is analysed and compared with M-GEAR protocol. Analysis comes out with the result that EEDRM is 1.82 times better than M-GEAR and 3.92 times better than LEACH ME in terms of throughput and in terms of network lifetime EEDRM outperforms M-GEAR by 1.2 times and LEACH ME by 1.54 times.",22 January 2020,Wireless Personal Communications,"Sharmila Selvaraj,Saranya Vasanthamani","(Department of Information Technology,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,India)",India
EELTM: An Energy Efficient LifeTime Maximization Approach for WSN by PSO and Fuzzy-Based Unequal Clustering,https://link.springer.com/article/10.1007/s13369-020-04616-1,20,article,Springer,"Wireless sensor network,Unequal clustering,Particle swarm optimization,Fuzzy inference system,Cluster head,Cluster router,Cluster radius","The Wireless Sensor Network (WSN) personifies vital and active functions in multi-disciplinary research sectors, as it can deploy in harsh and antagonistic atmospheres where the deployment of a wired system is not possible. However, designing an energy efficient and durable WSN is still a key challenge. Though the contribution of the clustering mechanism attempts to augment the network LifeTime, the energy consumption in the Cluster Heads (CHs) is rapidly high. This led to the frequent change of CHs and minimized the network’s lifetime. To diminish these issues, we propose an Energy Efficient LifeTime Maximization (EELTM) approach which utilizes the intelligent techniques Particle Swarm Optimization (PSO) and Fuzzy Inference System (FIS). Further, we propose an optimal CH–CR selection algorithm in our approach which exploits the fitness values calculated by the PSO technique to determine two optimal nodes in each cluster to act as CH and Cluster Router (CR). The selected CH exclusively gathers the information from its cluster members, whereas the CR is liable for receiving the gathered information from its CH and transferring it to the BS. Thus, the overhead of CH is reduced. Another intelligent technique is that FIS figures out the radius for each CH, and thereby it partitions the network into unequal clusters. The performance of our proposed EELTM approach is analyzed, and evaluations are elaborated with well-known existing clustering algorithms. To assess the proficiency of EELTM and to evaluate the endurance of the network, efficiency parameters such as total-remaining-energy, first-node-expires and fifty-percent-expires are exploited. The experimental outcomes justify that the EELTM approach surpasses the existing mechanisms by 14%.",13 June 2020,Arabian Journal for Science and Engineering,"K. S. Arikumar,V. Natarajan,Suresh Chandra Satapathy","(St.Joseph’s Institute of Technology,Chennai,India),(Anna University,MIT Campus,Chennai,India),(KIIT Deemed to be University,Bhubaneswar,India)","India,India,India"
Multi-attributes based energy efficient clustering for enhancing network lifetime in WSN’s,https://link.springer.com/article/10.1007/s12083-022-01357-w,8,article,Springer,"Wireless sensor networks (WSN’s),MADM approaches,Cluster Head (CH),Network Lifetime,Multi-Attribute","State-of-the-art technologies are upcoming due to innovation and its implications in various domains. Wireless sensor networks playing vital role and energy consumption is considered as an important issues in this domain. All the IoT based applications needs to be multi-objective and optimized for improved performance, we can’t deny the fact that WSN plays an important role in every technologies as sensors were involved for collecting and sensing environment. Many solutions were given regarding the power utilization. Clustering is one such important solutions for efficient energy utilization. The extensive evolution of clustering algorithms leads to increase network lifetime, efficient energy consumption but because of many conflicting attributes that affects the efficiency of clustering that needs to be optimized such as residual energy, BS connectivity, distance of BS-CH’s, etc. and it required proper co-ordination. Our work proposes Multi-Attribute Decision Making (MADM) based Cluster Heads (CH’s) selection for enhancing network lifetime and efficient energy consumptions. We have considered a total 20 attributes, and co-ordination among these attributes has been done by using MADM approaches which selects optimal CHs for increasing network lifetime of WSN. Our results validate that our proposed algorithms performs better than EECH, LEACH-C, and LEACH in rapports of energy efficiency and optimal load-balanced among the sensor nodes. Also enhancement in network lifetime due to efficient energy consumption in proposed work.
",10 August 2022,Peer-to-Peer Networking and Applications,"Ankita Srivastava,Pramod Kumar Mishra","(Department of Computer Science,Institute of Science,Banaras Hindu University,Varanasi,India)",India
TBFT: An Energy Efficient Modelling of WSN Using Tree-Based Fusion Technique,https://link.springer.com/article/10.1007/s11277-017-4562-z,5,article,Springer,"Data-fusion,Wireless sensor network,Energy conservation,Clustering","A wireless sensor network is characterized by resource constraint and limited computational capable sensor motes that are powered by battery. Ensuring optimal lifetime of a sensor network has always been a research question from the past decade with evidences of various ranges of solutions to mitigate them. However, till now such energy preservation solutions were not found to be effective. Another unique pattern observed from literatures is that majority of such techniques are cluster based which causes latency in data fusion mechanism. Therefore, this paper has discussed a tree-based data fusion technique using an extra module termed as core fusion node, which ensures energy aware and non-redundant data to be fused by the fusion node and then transmit to the base station using multiple-hops. Accompanied with cost effective computation technique, the proposed system (TBFT) is found to outperform conventional LEACH algorithm both with respect to energy and data fusion time, showing the effective outcome till date.",03 June 2017,Wireless Personal Communications,"S. G. Shivaprasad Yadav,A. Chitra","(Department of Telecommunication Engineering,M.S. Ramaiah Institute of Technology,Bangalore,India),(Department of Computer Applications,PSG College of Technology,Coimbatore,Tamil Nadu,India)","India,India"
Fault-Tolerant Multi-path Data Communication Mechanism in WSN Based on Optimization Enabled Routing,https://link.springer.com/article/10.1007/s11277-022-09580-7,7,article,Springer,"WSN,Multipath routing,Fault-tolerance,Low-energy adaptive clustering hierarchy,Energy model","Wireless sensor network (WSN) represents the integration of node, Base Station and Cluster Head (CH). The fundamental unit of WSN is nodes, which are set with less computational ability, power, and memory. The remote grouping of sensor nodes provokes issues of sustainability. The fault is inevitable in WSN as it comprises remote grouping and a constrained model. Several techniques are devised to deal with various WSN faults. This paper presents a fault-tolerant multi-path routing technique in WSN. Initially, the simulation of WSN is performed via wsnsimpy0.2.5 tool. Then, the clustering is performed using Low-Energy Adaptive Clustering Hierarchy protocol for choosing optimum CH. In addition, the multipath routing is performed with proposed Conditional Improved Invasive Elephant Herding Optimization (CIIEHO) for choosing the multiple paths for improving the process of routing. The fitness is newly devised considering various factors, such as inter-cluster distance, energy, error, link quality, intra-cluster distance, and delay. The devised CIIEHO is formed by combining Conditional Autoregressive Value at Risk (CAViaR), Improved Invasive Weed Optimization Algorithm, and the Elephant Herding Optimization. The proposed CIIEHO offered enhanced results with high energy of 0.9992 J, small distance of 15.815, less delay of 0.1022 s, and the highest throughput of 0.999.",19 March 2022,Wireless Personal Communications,"Hingmire Vishal Sharad,Santosh R. Desai,Kanse Yuvraj Krishnrao","(Research Scholar,Department of Telecommunication Engineering,Research Centre,BMS College of Engineering,Bangalore,India),(Professor,Department of E & I Engineering,BMS College of Engineering,Bangalore,India),(Associate Professor,Department of Electronics Engineering,KBP College of Engineering,Satara,India)","India,India,India"
NSMTSEP: Neighbor Supported Modified Threshold Sensitive Stable Election Protocol for WSN,https://link.springer.com/article/10.1007/s11277-021-08381-8,4,article,Springer,"Neighbor support,Clustering,Threshold sensitive,Wireless sensor network","The way by which we select a cluster head critically affects the overall futuristic structure in the network. Cluster head wastes more energy for long distance transmission in the network. Sometimes, due to incomplete information of neighbor nodes, a proper cluster head is not selected and deplete energy quickly. This paper, presents a clustering protocol (NSMTSEP) based on neighbor support. Support of the neighbor node is used to calculate the threshold. Neighbor nodes are labeled based on dynamically changing parameters. The total energetic value of different nodes, cluster heads degree, the summative information of distances of member nodes, etc. is dynamically changing parameters. The label of a node is used to calculate the weight of that particular node. Weight is finally used to formulate equations for threshold calculation. The fundamental target is to increase the stable time, throughput, and network lifespan by reducing the cost incurred in intra-cluster communication. Neighbor supported labeled method is suitable for increasing longevity in the network. NSMTSEP upgrades stability by 8.6%, 36.9% as compared to enhanced threshold sensitive stable election protocol (ETSSEP) and threshold sensitive stable election protocol (TSEP). NSMTSEP is three times more stable than stable election protocol (SEP) and low energy adaptive clustering hierarchy protocol (LEACH). Improvement in the lifespan of NSMTSEP is recorded by 11.98%, 3.43% and 24.9% over ETSSEP, TSEP, and LEACH respectively whereas more than twice in comparison with SEP. The throughput enhanced by 32.2% and 55.7% respectively over TSEP and LEACH, twice over SEP and ETSSEP respectively.",28 March 2021,Wireless Personal Communications,"Pankaj Kumar Mishra,Shashi Kant Verma,Awadhesh Kumar","(Department of Computer Engineering,G.B.P.U.A. & T.,Pantnagar,India),(CSE Department,G.B.P.E.C.,Pauri,India),(CSE Deprtment,K.N.I.T.,Sultanpur,Ratan Pur,India)","India,India,India"
A Clustering Routing Protocol for WSN Based on Type-2 Fuzzy Logic and Ant Colony Optimization,https://link.springer.com/article/10.1007/s11277-015-2682-x,39,article,Springer,"Wireless sensor network,Clustering algorithm,Unequal competition radius,Type-2 fuzzy logic,Ant colony optimization","
Aiming at the problem of load balancing and lifetime prolonging for wireless sensor networks (WSNs), and considering complex uncertainties existed in WSNs, this paper proposes a clustering routing protocol CRT2FLACO for WSN based on type-2 fuzzy logic and ant colony optimization (ACO). Specifically, in the cluster set-up phase, a type-2 Mamdnai fuzzy logic system (T2MFLS) is built to handle uncertainties better and balance the network load, in which three important factors—residual energy, the number of neighbor nodes and the distance to the base station (BS) of a node—are considered as inputs, and the probability of the node to be a candidate cluster head (CH) and the CH competition radius as outputs of our T2MFLS, to select the final CHs; in the steady-state phase, in order to reduce the transmission consumption, all the CHs are linked into a chain using ACO algorithm, then each CH send its data packet to the leader along link, which is a CH eventually transmitting packets to the BS. The simulation results show that the proposed routing protocol can effectively balance network load and reduce the transmission energy consumption of CHs, thus greatly prolong the lifetime of WSN.
",09 July 2015,Wireless Personal Communications,"Qi-Ye Zhang,Ze-Ming Sun,Feng Zhang,Wei-Xian Xie","(The School of Mathematics and Systems Science,LMIB of the Ministry of Education,Beihang University,Beijing,100191,People’s Republic of China),(The Department of Basic Course,Beijing Institute of Fashion and Technology,Beijing,100029,People’s Republic of China)","China,China"
Simulating study on RHCRP protocol in utility tunnel WSN,https://link.springer.com/article/10.1007/s11276-019-02038-y,7,article,Springer,"WSN,Protocol,LEACH,Cluster,Stochastic resonance,Utility tunnel","Utility tunnel is one of the important infrastructures for the planning and building of smart city. It is of great significance to improve the efficiency of maintenance and overhaul of urban pipelines. Based on the disadvantages of the design of utility tunnel pipelines and the properties of traditional Wireless Sensors Network (WSN) protocols, the remote hybrid clustering routing protocol (RHCRP) was proposed. This protocol improved the nodes layout and cluster head (CH) election to adapt to the pipeline requirements. By comparing with traditional WSNs (low-energy adaptive clustering hierarchy algorithm (LEACH) and stable election protocol (SEP), etc.), RHCRP effectively prolonged the WSN lifetime by 50% compared with LEACH. RHCRP also to increase the cluster head quantities by 110.8% to LEACH and 57.6% to SEP, respectively. The proposed method is promising in utility tunnel WSN applications.

",31 May 2019,Wireless Networks,"Zhixin Zhou,Chenning Shao,Haonan Zheng,Huimin Zhou,Xin Yang,Xiongwei Lou,Jian Li,Guohua Hui,Zhidong Zhao,Guohua Hui,Zhidong Zhao","(School of Information Engineering,Key Laboratory of Forestry Intelligent Monitoring of Zhejiang Province,Key Laboratory of Forestry Information Technology and Intelligent Equipment of National Department of Forestry,Zhejiang A&F University,Hangzhou,311300,People’s Republic of China),(College of Electronics and Information,Hangzhou Dianzi University,Hangzhou,310018,China),(Hangdian Smart City Research Center of Zhejiang Province,Hangzhou Dianzi University,Hangzhou,310018,China)","China,China,China"
An Approach to Optimize Homogeneous and Heterogeneous Routing Protocols in WSN Using Sink Mobility,https://link.springer.com/article/10.1007/s12647-020-00366-5,16,article,Springer,"WSN,Mobile sink,Homogeneous and heterogeneous network,Sojourn location,Sojourn time,Energy hole,Energy efficient","Clustered routing protocols with static sink suffer from energy hole problem. Sensor nodes (SNs) closer to the sink node work as a conveyer for faraway nodes, and these nodes deplete their energy very fast which causes an energy hole in the network. Using the mobility of the sink node is one of the best approaches to eradicate energy hole problem and to improve the lifetime of the network in wireless sensor networks. A framework which uses mobile sink concept with 4- or 8-sojourn-location path patterns in addition to one centralized static sink has been proposed to maximize the lifetime of the network by diverting a load of SN to nearby static or mobile sink. Furthermore, the performance of the presented framework has been compared with both homogeneous and heterogeneous network protocols named as LEACH-C and DEEC, respectively. Simulation results demonstrate that the proposed framework of sink mobility is much energy efficient and improves the network’s lifetime as compared to LEACH-C and DEEC.",03 February 2020,MAPAN,Deepak Sethi,"(Amity University,Noida,Uttar Pradesh,India)",India
Energy Efficient Cluster Based Routing Protocol Using Charged System Harmony Search Algorithm in WSN,https://link.springer.com/article/10.1007/s11277-021-08679-7,15,article,Springer,"Wireless sensor network (WSN),Routing,Energy,Clustering,Low energy adaptive clustering hierarchy (LEACH),Charged system search (CSS),Non-Deterministic Polynomial (NP),Harmony search (HS) algorithm","In general, Wireless Sensor Networks (WSNs) is developed with a group of distributed and locative sensor nodes for sensing different environmental conditions. The primary challenges faced by WSN are: low network time and transmission data delay. In crucial applications like monitoring the ecosystem, military and disaster management, and data routing, the incorporation of WSN is very critical. Henceforth, a Low-Energy Adaptive Clustering Hierarchy (LEACH) protocol was proposed but it was found to be uneconomical for energy management. Also, the optimization of Cluster Head (CH) is considered as NP hard problem. This research work deals the issues in optimal path selection in routing of wireless sensor networks to increase the network lifetime. Various techniques are available in metaheuristics, such as the Charged System Search (CSS), that effectively used to resolve the routing problem. Despite of this, most of the meta-heuristics suffer from local optima issues. A charged system search and harmony search algorithm based routing protocol is presented in this research work. Experimental results present the efficient performance of proposed HS model with increased cluster structures, improved network lifetime and reduced end-to-end delay and average packet loss rate.",05 July 2021,Wireless Personal Communications,"P. Nandhini,A. Suresh,A. Suresh","(Department of Computer Science,Kongu College of Arts and Science,Karur,639006,India),(Periyar University,Salem,636011,India),(Siri PSG Arts and Science College for Women,Sankari,Salem District,637 301,India)","India,India,India"
FEEC: fuzzy based energy efficient clustering protocol for WSN,https://link.springer.com/article/10.1007/s13198-022-01796-x,7,article,Springer,"Base station,Cluster head,Fuzzy,Sensor node,Super cluster head,Wireless sensor network","Wireless Sensor Network comprises many small sensors that gather data from a specific region and send it to the Base Station (BS) through radio waves. Area monitoring, surveillance, military, and other uses of WSN have increased its demand in a wide range of applications. The data collection and transmission operation consume energy, and uneven energy degradation in clustered sensor nodes reduce sensor node lifespan; hence various techniques have been developed to choose the Cluster Head (CH) to decrease energy dissipation and improve network lifetime. In this paper, a fuzzy Super Cluster Head (SCH) selection method is suggested, taking four parameters into account: battery energy of the node, node range from the BS, node density, and communication quality utilizing range-free localization. The simulation results reveal that the proposed protocol is superior to the LEACH, SEP, TSEP, and CAFL protocols due to better load balancing, as well as improvements in terms of stability, packets transmitted to the BS, enhanced average energy, and increased lifespan of the network.",15 November 2022,International Journal of System Assurance Engineering and Management,"Ashok Kumar Rai,A. K. Daniel","(Computer Science and Engineering Department,M M M University of Technology,Gorakhpur,U.P,India)",India
Augmenting network lifetime for heterogenous WSN assisted IoT using mobile agent,https://link.springer.com/article/10.1007/s11276-020-02422-z,9,article,Springer,"WSN,Mobile agents,SINR,Internet of Things,Throughput,Network lifetime","Wireless sensor networks are network of the large number of sensors having lesser batteries. Such networks and clustering of the nodes for energy efficiency go hand in hand. Clustering protocols like low energy adaptive clustering hierarchy, stable election protocol, improved low energy adaptive clustering hierarchy etc. allow the nodes to grouped together, form clusters and transmit their information to the base station via their leader, i.e. cluster head. Selection of cluster head follows various approaches and vary from protocol to protocol. While some of the approaches use single hop communication of the cluster head with the base station, others opt for multi-hop communication. This paper describes energy effective procedure for heterogeneous network consisting of super, advance and normal nodes. The protocol operates according to the type of the nodes. For the high energy super nodes, the protocol follows centralized procedure and for other nodes it follows decentralized approach. The selection of cluster head among the super nodes is optimized by the use of cost function depending upon distance of the nodes from the centroid of their residual energies and their signal to interference plus noise ratio. The nodes other than super nodes achieve lesser energy consumption by using the mobile agents to transfer their data to the base station. The proposed protocol has shown improvements in terms of throughput and number of dead nodes as equated to other state-of-the-art protocols.
",10 July 2020,Wireless Networks,"Harmeet Singh,Manju Bala,Sukhvinder Singh Bamber","(I. K. Gujral Punjab Technical University,Kapurthala,144603,India),(Khalsa College of Engineering and Technology,Amritsar,143001,India),(Panjab University SSG Regional Centre,Hoshiarpur,146021,India)","India,India,India"
A novel WSN protocol for increasing network life using combination of node’s positions and communication range,https://link.springer.com/article/10.1007/s41870-019-00358-y,4,article,Springer,"Communication range,Clustering,Energy-efficient network,Node’s positions,Wireless sensor network","This paper illustrates the method to achieve energy efficient wireless sensors network. Specifically, energy efficient wireless sensor network can be achieved by considering the node’s load, their distance from the base station and position of nodes. However, this is challenging as the power is limited in the wireless sensor network. The paper also shows that the size of a cluster has an impact on the energy consumption of the network. In this paper, a protocol is introduced which combines the total number of sensor nodes available in each cluster. The protocol also considers the communication range and clustering technique in order to make it energy efficient. Energy calculation is done on the basis of the number of nodes available in the respective clusters. Simulations have been performed using the MATLAB simulator. Simulation results show that the communication range and the number of cluster nodes have an influence on the life of the network. The results also show that deploying both parameters improves the efficiency of the network.",31 August 2019,International Journal of Information Technology,"Meenakshi Yadav,Anoop Bhola,Chandra Kumar Jha","(AIM and ACT,Banasthali University,Banasthali,Rajasthan,India)",India
DECSA: hybrid dolphin echolocation and crow search optimization for cluster-based energy-aware routing in WSN,https://link.springer.com/article/10.1007/s00521-018-3637-4,45,article,Springer,"WSN,Cluster head selection,Energy-aware routing,Hybrid optimization,CSA","Data clustering in wireless sensor network (WSN) is a prominent research area that ensures effective communication through satisfying the energy constraint. The traditional methods engaged themselves in collecting the data from the remote area using WSNs and communicating the data in such a way to enhance the lifetime of the network. However, the energy constraints are not met by the available methods in the literature. The paper concentrates on the hybrid optimization algorithm to tackle the cluster head selection optimally so as to assure the effective communication and energy-aware routing in WSNs. The hybrid optimization algorithm, named dolphin echolocation-based crow search algorithm, is the integration of dolphin echolocation algorithm and crow search algorithm such that the hybrid optimization assures the selection of cluster heads based on the multi-constraints effectively and with high convergence rate. The energy-aware routing is initiated in WSN using the proposed algorithm. Simulation is progressed in the WSN environment using 50, 75, and 100 nodes, and the proposed algorithm offered a better network lifetime with energy remaining in the node to be 0.0476 with 33 alive nodes at the end of 200 rounds.",16 July 2018,Neural Computing and Applications,"N. Mahesh,S. Vijayachitra","(Department of Electronics and Instrumentation Engineering,Kongu Engineering College,Erode,India)",India
