title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
Analysis and Development of an IoT System for an Agrivoltaics Plant,https://doi.org/10.3390/technologies12070106,none,Article,MDPI,"IoT,smart agriculture,AWS,LoRaWan,MCU","
Abstract
This article illustrates the development of SolarFertigation (SF), an IoT (Internet of Things) solution for precision agriculture. Contrary to similar systems on the market, SolarFertigation can monitor and optimize fertigation autonomously, based on the analysis of data collected through the cloud. The system is made up of two main components: the central unit, which enables the precise deployment and distribution of water and fertilizers in different areas of the agricultural field, and the sensor node, which oversees collecting environmental and soil data. This article delves into the evolution of the system, focusing on structural and architectural changes to develop an infrastructure suitable for implementing a predictive model based on artificial intelligence and big data. Aspects concerning both the sensor node, such as energy management, accuracy of solar radiation readings, and qualitative soil moisture measurements, as well as implementations to the hydraulic system and the control and monitoring system of the central unit, are explored. This article provides an overview of the results obtained from solar radiation and soil moisture measurements. In addition, the results of an experimental campaign, in which 300 salad plants were grown using the SolarFertigation system in a photovoltaic field, are presented. This study demonstrated the effectiveness and applicability of the system under real-world conditions and highlighted its potential in optimizing resources and increasing agricultural productivity, especially in agrivoltaic settings.
",Accepted: 5 July 2024,Technologies,"Francesco Zito,Nicola Ivan Giannoccaro,Roberto Serio,Sergio Strazzella","(Department of Innovation Engineering, University of Salento, via per Monteroni, 73100 Lecce, Italy),(Department of Innovation Engineering, University of Salento, via per Monteroni, 73100 Lecce, Italy),(Asepa Energy S.R.L., Via degli Ulivi s.sn zona P.I.P., 74020 Montemesola, TA, Italy),(Asepa Energy S.R.L., Via degli Ulivi s.sn zona P.I.P., 74020 Montemesola, TA, Italy),",Italy
Energy-Efficient Network Protocols and Resilient Data Transmission Schemes for Wireless Sensor Networks—An Experimental Survey,https://doi.org/10.3390/en15238883,21,Article,MDPI,"wireless sensor network,energy optimization,MAC,routing,review and data communication","
Abstract
Wireless sensor networks (WSNs) are considerably used for various environmental sensing applications. The architecture and internal specifications of WSNs have been chosen based on the requirements of particular applications. On this basis, WSNs consist of resource (energy and memory)-limited wireless sensor nodes. WSNs initiate data communication from source to destination via physical layer management principles, channel slot scheduling principles (time division multiple access), wireless medium access control (WMAC) protocols, wireless routing protocols and application protocols. In this environment, the development of WMAC principles, routing protocols and channel allotment schemes play crucial roles in network communication phases. Consequently, these layering functions consume more energy at each sensor node, which leads to minimal network lifetime. Even though the channel management schemes, medium control protocols and routing protocols are functionally suitable, the excessive energy consumption affects the overall network performance. In this situation, energy optimization algorithms are advised to minimize the resource wastage of WSNs during regular operations (medium control and routing process). Many research works struggle to identify the optimal energy-efficient load balancing strategies to improve WSN functions. With this in mind, the proposed article has conducted a detailed literature review and notable experimental comparisons on energy-efficient MAC protocols, channel scheduling policies and energy-efficient routing protocols. To an extent, the detailed analysis over these wireless network operations helps to understand the benefits and limitations of recent research works. In the experimental section of this article, eight existing techniques are evaluated under energy optimization strategies (WMAC, channel allocation, sleep/wake protocols, integrated routing and WMAC policies, balanced routing and cooperative routing). The proposed review and the classified technical observations collected from notable recent works have been recognized as crucial contributions. The results infer the suggestions for feasible WSN communication strategies with optimal channel management policies and routing policies. Notably, the simulation results show that cross-layer or multi-layer energy optimization policies perform better than homogeneous energy optimization models.
",Accepted: 31 October 2022,Energies,"Dharmesh Dhabliya,Rajasoundaran Soundararajan,Parthiban Selvarasu,Maruthi Shankar Balasubramaniam,Anand Singh Rajawat,S. B. Goyal,Maria Simona Raboaca,Traian Candin Mihaltan,Chaman Verma,George Suciu","(Department of IT, Vishwakarma Institute of Information Technology, Pune 411048, India),(School of Computing Science and Engineering, VIT Bhopal University, Sehore 466114, India),(Department of CSE, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai 602105, India),(Department of ECE, Sri Krishna College of Engineering and Technology, Coimbatore 641008, India),(School of Computer Science and Engineering, Sandip University, Nashik 422213, India),(Faculty of Information Technology, City University, Petaling Jaya 46100, Malaysia),(ICSI Energy Department, National Research and Development Institute for Cryogenics and Isotopic Technologies, 240050 Ramnicu Valcea, Romania),(Faculty of Building Services, Technical University of Cluj-Napoca, 40033 Cluj-Napoca, Romania),(Department of Media and Educational Informatics, Faculty of Informatics, Eötvös Loránd University, 1053 Budapest, Hungary),(R&D Department, Beia Consult International, 041386 Bucharest, Romania),","Hungary,India,Malaysia,Romania"
Multipath Routing in Wireless Body Area Sensor Network for Healthcare Monitoring,https://doi.org/10.3390/healthcare10112297,4,Article,MDPI,"healthcare monitoring,wireless body area networks,multipath routing,energy-efficient routing","
Abstract
Mobility and low energy consumption are considered the main requirements for wireless body area sensor networks (WBASN) used in healthcare monitoring systems (HMS). In HMS, battery-powered sensor nodes with limited energy are used to obtain vital statistics about the body. Hence, energy-efficient schemes are desired to maintain long-term and steady connectivity of the sensor nodes. A sheer amount of energy is consumed in activities such as idle listening, excessive transmission and reception of control messages, packet collisions and retransmission of packets, and poor path selection, that may lead to more energy consumption. A combination of adaptive scheduling with an energy-efficient protocol can help select an appropriate path at a suitable time to minimize the control overhead, energy consumption, packet collision, and excessive idle listening. This paper proposes a region-based energy-efficient multipath routing (REMR) approach that divides the entire sensor network into clusters with preferably multiple candidates to represent each cluster. The cluster representatives (CRs) route packets through various clusters. For routing, the energy requirement of each route is considered, and the path with minimum energy requirements is selected. Similarly, end-to-end delay, higher throughput, and packet-delivery ratio are considered for packet routing.
",Accepted: 14 November 2022,Healthcare,"Shuja Akbar,Muhammad Mohsin Mehdi,M. Hasan Jamal,Imran Raza,Syed Asad Hussain,Jose Breñosa,Julio César Martínez Espinosa,Alina Eugenia Pascual Barrera,Imran Ashraf","(Department of Computer Science, COMSATS University Islamabad, Lahore Campus, Lahore 54000, Pakistan),(Department of Computer Science, COMSATS University Islamabad, Lahore Campus, Lahore 54000, Pakistan),(Department of Computer Science, COMSATS University Islamabad, Lahore Campus, Lahore 54000, Pakistan),(Department of Computer Science, COMSATS University Islamabad, Lahore Campus, Lahore 54000, Pakistan),(Department of Computer Science, COMSATS University Islamabad, Lahore Campus, Lahore 54000, Pakistan),(Higher Polytechnic School, Universidad Europea del Atlántico, Isabel Torres 21, 39011 Santander, Spain),(Department of Project Management, Universidad Internacional Iberoamericana, Arecibo, PR 00613, USA),(Universidade Internacional do Cuanza, Cuito-Bié 250, Angola),(Higher Polytechnic School, Universidad Europea del Atlántico, Isabel Torres 21, 39011 Santander, Spain),(Department of Project Management, Universidad Internacional Iberoamericana, Campeche 24560, Mexico),(Fundación Universitaria Internacional de Colombia, Bogotá 111311, Colombia),(Higher Polytechnic School, Universidad Europea del Atlántico, Isabel Torres 21, 39011 Santander, Spain),(Department of Project Management, Universidad Internacional Iberoamericana, Arecibo, PR 00613, USA),(Department of Project Management, Universidad Internacional Iberoamericana, Campeche 24560, Mexico),(Department of Information and Communication Engineering, Yeungnam University, Gyeongsan 38541, Republic of Korea),","Angola,Colombia,Spain,Spain,Spain,Mexico,Mexico,Pakistan"
Optimized Routing by Combining Grey Wolf and Dragonfly Optimization for Energy Efficiency in Wireless Sensor Networks,https://doi.org/10.3390/app122110948,3,Article,MDPI,"energy efficient,wireless sensor networks,grey wolf optimization,dragonfly optimization (DFO)","
Abstract
The rapid development of technology has resulted in numerous sensors and devices for performing measurements in an environment. Depending on the scale and application, the coverage and size of a wireless sensor network (WSN) is decided. During the implementation, the energy consumption and life of the nodes in the WSN are affected by the continuous usage. Hence, in this study, we aimed to improve the lifespan of the WSN and reduce energy consumption by the nodes during the data transfer using a hybrid approach. The hybrid approach combines Grey Wolf Optimization (GWO) and Dragonfly Optimization (DFO) for exploring a global solution and optimizing the local solution to find the optimum route for the data transfer between the target node and the control center. The results show that the proposed approach has effective energy consumption corresponding to the load applied. Our proposed system scored high in the average residual energy by the number of rounds compared to other methods such as k-means, LEACH-C, CHIRON, and Optimal-CBR. The first dead node was found after 500 rounds, showing that the proposed model has nodes with better reliability. It also showed a comparative analysis of the transmission rate of a packet concerning mobility speed among various methods. The proposed method has the highest ratio at all mobility speeds, i.e., 99.3, 99.1, 99, 98.8, and 98.6, and our proposed system has the lowest computational time of all the evaluated methods, 6 s.
",Accepted: 26 October 2022,Appl. Sci.,"Hiba Apdalani Younus,Cemal Koçak","(Faculty of Technology, Institute of Science and Computer Engineering, Gazi University, Ankara 06560, Turkey),(Faculty of Technology Computer Engineering, Gazi University, Ankara 06560, Turkey),",
A Novel Blockchain Approach for Improving the Security and Reliability of Wireless Sensor Networks Using Jellyfish Search Optimizer,https://doi.org/10.3390/electronics11213449,5,Article,MDPI,"block chain,jellyfish search optimizer,routing,security,trust management,wireless sensor network","
Abstract
For the past few years, centralized decision-making is being used for malicious node identification in wireless sensor networks (WSNs). Generally, WSN is the primary technology used to support operations, and security issues are becoming progressively worse. In order to detect malicious nodes in WSN, a blockchain-routing- and trust-model-based jellyfish search optimizer (BCR-TM-JSO) is created. Additionally, it provides the complete trust-model architecture before creating the blockchain data structure that is used to identify malicious nodes. For further analysis, sensor nodes in a WSN collect environmental data and communicate them to the cluster heads (CHs). JSO is created to address this issue by replacing CHs with regular nodes based on the maximum remaining energy, degree, and closeness to base station. Moreover, the Rivest–Shamir–Adleman (RSA) mechanism provides an asymmetric key, which is exploited for securing data transmission. The simulation outcomes show that the proposed BCR-TM-JSO model is capable of identifying malicious nodes in WSNs. Furthermore, the proposed BCR-TM-JSO method outperformed the conventional blockchain-based secure routing and trust management (BSRTM) and distance degree residual-energy-based low-energy adaptive clustering hierarchy (DDR-LEACH), in terms of throughput (5.89 Mbps), residual energy (0.079 J), and packet-delivery ratio (89.29%).
",Accepted: 22 October 2022,Electronics,"Viyyapu Lokeshwari Vinya,Yarlagadda Anuradha,Hamid Reza Karimi,Parameshachari Bidare Divakarachari,Venkatramulu Sunkari","(Department of Computer Science and Engineering, Vardhaman College of Engineering, Shamshabad, Hyderabad 501218, India),(Department of Computer Science and Engineering, Gayatri Vidhya Parishad College of Engineering (Autonomous), Madhurawada, Visakhapatnam 530048, India),(Department of Mechanical Engineering, Politecnico di Milano, 20156 Milan, Italy),(Department of Electronics and Communication Engineering, Nitte Meenakshi Institute of Technology, Bengaluru 560064, India),(Department of Computer Science and Engineering, Kakatiya Institute of Technology and Science, Warangal 506015, India),","India,India,India,Italy"
Ensuring Security and Energy Efficiency of Wireless Sensor Network by Using Blockchain,https://doi.org/10.3390/app122110794,8,Article,MDPI,"Internet of Things,blockchain,wireless sensor network,security,privacy,consensus mechanism","
Abstract
With the advancement of new technology, security is the biggest issue nowadays. To solve security problems, blockchain technology will be used. In recent work, most of the work has been done on homogeneous systems, but in our research, the primary focus is on the security of wireless sensor networks using blockchain. Over the last few decades, the Internet of Things (IoT) has been the most advancing technology due to the number of intelligent devices and associated technologies that have rapidly grown in every field of the world, such as smart cities, education, agriculture, banking, healthcare, etc. Many of the applications are developing by using IoT technologies for real-time monitoring. Because of storage capacity or low processing power, smart devices or gadgets are vulnerable to attack as existing cryptography techniques or security are insufficient. In this research work, firstly, we review and identify the privacy and security issues in the IoT system. Secondly, there is a solution for the security issues, which is resolved by blockchain technology. We will check the wireless sensor network to see how data work on distributed or decentralized network architecture. Wireless sensor network clustering technique was introduced by researchers for network efficiency because when the workload spreads, the system will work faster and more efficiently. A cluster comprises a number of nodes, and the cluster head manages the local interactions between the nodes in the cluster (CH). In general, cluster members connect with the cluster head, and the cluster head aggregates and fuses the data acquired in order to save energy. Before approaching the sink, the cluster heads may additionally create another layer of clusters among themselves. The clustering concept divides data traffic into several groups similar to the other data points in the same data point. In contrast, this data point is dissimilar from other data points in another group. All results are presented at the end of this study paper, in which we will see the network or nodes’ performance in the specific area of the network, how it works, and how efficient it is. Likewise, Blockchain also works in a distributed manner.
",Accepted: 17 October 2022,Appl. Sci.,"Abdul Rehman,Saima Abdullah,Muqaddas Fatima,Muhammad Waseem Iqbal,Khalid Ali Almarhabi,M. Usman Ashraf,Saqib Ali","(The Department of Computer Science and Information Technology, University of Science and Technology of China, Hefei 230026, China),(The Department of Computer Science and Information Technology, University of Science and Technology of China, Hefei 230026, China),(The Department of Computer Science, The Islamia University of Bahawalpur, Bahawalpur 63100, Pakistan),(The Department of Computer Science, The Islamia University of Bahawalpur, Bahawalpur 63100, Pakistan),(Faculty of Computer Science and Information Technology, The Superior University, Lahore 54600, Pakistan),(DDepartment of Computer Science, College of Computing in Al-Qunfudah, Umm Al-Qura University, Makkah 24381, Saudi Arabia),(Department of Computer Science, GC Women University, Sialkot 51040, Pakistan),(Department of Computer Science, University of Agriculture Faisalabad, Faisalabad 38000, Pakistan),","China,Pakistan,Pakistan,Pakistan,Saudi Arabia"
Smart Water Resource Management Using Artificial Intelligence—A Review,https://doi.org/10.3390/su142013384,59,Review,MDPI,"internet of things (IoT),deep learning (DL),artificial intelligence (AI),water distribution,water quality,waste water management,water conservation","
Abstract
Water management is one of the crucial topics discussed in most of the international forums. Water harvesting and recycling are the major requirements to meet the global upcoming demand of the water crisis, which is prevalent. To achieve this, we need more emphasis on water management techniques that are applied across various categories of the applications. Keeping in mind the population density index, there is a dire need to implement intelligent water management mechanisms for effective distribution, conservation and to maintain the water quality standards for various purposes. The prescribed work discusses about few major areas of applications that are required for efficient water management. Those are recent trends in wastewater recycle, water distribution, rainwater harvesting and irrigation management using various Artificial Intelligence (AI) models. The data acquired for these applications are purely unique and also differs by type. Hence, there is a dire need to use a model or algorithm that can be applied to provide solutions across all these applications. Artificial Intelligence (AI) and Deep Learning (DL) techniques along with the Internet of things (IoT) framework can facilitate in designing a smart water management system for sustainable water usage from natural resources. This work surveys various water management techniques and the use of AI/DL along with the IoT network and case studies, sample statistical analysis to develop an efficient water management framework.
",Accepted: 10 October 2022,Sustainability,"Siva Rama Krishnan,M. K. Nallakaruppan,Rajeswari Chengoden,Srinivas Koppu,M. Iyapparaja,Jayakumar Sadhasivam,Sankaran Sethuraman","(School of Information Technology and Engineering, Vellore Institute of Technology, Vellore 632014, India),(School of Information Technology and Engineering, Vellore Institute of Technology, Vellore 632014, India),(School of Information Technology and Engineering, Vellore Institute of Technology, Vellore 632014, India),(School of Information Technology and Engineering, Vellore Institute of Technology, Vellore 632014, India),(School of Information Technology and Engineering, Vellore Institute of Technology, Vellore 632014, India),(School of Information Technology and Engineering, Vellore Institute of Technology, Vellore 632014, India),(Council of Scientific and Industrial Research, CSIR-National Geophysical Research Institute, Hyderabad 500007, India),",India
Energy Efficient Routing Protocol in Novel Schemes for Performance Evaluation,https://doi.org/10.3390/asi5050101,10,Article,MDPI,"WSN,energy efficiency,clustering head,mgsa-osr,base station","
Abstract
Wireless sensor networks (WSNs) are a comparatively new revolutionary technology that has the potential to revolutionize how we live together with the present system. To enhance data archiving, WSNs are frequently used in scientific studies. Many applications have proved the value of wired sensors; however, they are prone to wire cutting or damage. While preventing wire tangles and damage, wireless sensor networks provide autonomous monitoring. The WS network suffers from a number of fundamental restrictions, including insufficient processing power, storage space, available bandwidth, and information exchange. Consequently, energy-efficient strategies are necessary for maximizing the performance and lifespan of WSNs. As a result, the special cluster head relay node and energy balancing techniques will be applied to deal with WSN energy consumptions. This extends the life of the network. In wireless sensor networks, clustering is a smart approach to reduce energy consumption. Energy scarcity and consumption are serious issues that must be addressed with effective and dependable solutions. The proposed MGSA considers the distance between each node and its corresponding CHs, as well as the residual energy and delay, as important factors in the relay node selection. The proposed approach outperforms the current methods, such as low-energy adaptive clustering hierarchy, LEACH (in terms of data delivery rate), energy efficiency, and network longevity. The next level, which will boost the efficiency of wireless sensor networks, with two fitness functions, is proposed. The cluster head (CH) is in charge of collecting and transmitting data from all other cluster nodes. The flow of the consistency of the cluster head selection process will beat the improved data delivery rate, energy efficiency, recommended fuzzy clustering performance experiments, and assessments. As a result, energy-efficient operations are necessary to maximize the WSN performance and lifespan.
",Accepted: 3 October 2022,Appl. Syst. Innov.,"S. Pradeep,Yogesh Kumar Sharma,Chaman Verma,Surjeet Dalal,Cvpr Prasad","(Department of Computer Science and Engineering, Malla Reddy Engineering College for Women (UGC—Autonomous Institution) Maisammaguda, Secunderabad 500014, India),(Department of Computer Science and Engineering, Koneru Lakshmaiah Education Foundation, Vaddeswaram 522302, India),(Department of Media & Educational Informatics, Faculty of Informatics, Eotvos Lornad University, 1053 Budapest, Hungary),(Department of Computer Science and Engineering, Amity University, Gurugram 122412, India),(Department of Computer Science and Engineering, Malla Reddy Engineering College for Women (UGC—Autonomous Institution) Maisammaguda, Secunderabad 500014, India),","Hungary,India"
Incorporation of Energy Efficient Computational Strategies for Clustering and Routing in Heterogeneous Networks of Smart City,https://doi.org/10.3390/en15207524,18,Article,MDPI,"smart city,WSN,energy efficiency,clustering,routing,DD-TDMA,data transmission,cluster head,IoT,base station","
Abstract
For decision-making and governance, smart cities depend on tracking data collected via a substantial percentage of wireless sensing nodes. However, several limitations affect Wireless Sensor Network (WSN)-based Internet of Things (IoT) services, such as low battery life, recurrent connectivity problems due to multi-hop connections, and a limited channel capacity. Furthermore, in many systems, clustering and routing are handled independently, which prevents the adaptation of effective strategies for optimal energy usage and prolonged network lifespan. This research gathers data from heterogeneous IoT nodes linked via WSN and distributed across a smart infrastructure. There are two interrelated problems to be addressed with respect to energy efficiency computations: clustering and routing. We provide a new clustering strategy through which efficient routing of critical and regular data is handled. As a result, both clustering and routing have been significantly strengthened, which balances the communication load across different sectors of the smart infrastructure network. Minkowski distance and ranking strategy are used for routing and selecting cluster heads, respectively. Deterministic distributed–time division multiple access (DD-TDMA) scheduling is employed to balance the communication load across the network. The experimental results show that the proposed work outperforms some of the popular cluster-based routing strategies.
",Accepted: 29 September 2022,Energies,"Vinoth Kumar Venkatesan,Ivan Izonin,Jayalakshmi Periyasamy,Alagiri Indirajithu,Anatoliy Batyuk,Mahesh Thyluru Ramakrishna","(Department of Computer Science and Engineering, Jain (Deemed to be University), Bangalore 562 112, Karnataka, India),(Department of Artificial intelligence, Lviv Polytechnic National University, 79013 Lviv, Ukraine),(School of Information Technology and Engineering, Vellore Institute of Technology, Vellore 632 014, Tamil Nadu, India),(School of Information Technology and Engineering, Vellore Institute of Technology, Vellore 632 014, Tamil Nadu, India),(Department of Automated Control Systems, Lviv Polytechnic National University, 79013 Lviv, Ukraine),(Department of Computer Science and Engineering, Jain (Deemed to be University), Bangalore 562 112, Karnataka, India),","India,India,India,India,Ukraine"
A Formal Energy Consumption Analysis to Secure Cluster-Based WSN: A Case Study of Multi-Hop Clustering Algorithm Based on Spectral Classification Using Lightweight Blockchain,https://doi.org/10.3390/s22207730,2,Article,MDPI,"security,cryptography,clustering,energy,wireless sensors network","
Abstract
Wireless Sensors Networks are integrating human daily life at a fast rate. Applications cover a wide range of fields, including home security, agriculture, climate change, fire prevention, and so on and so forth. If WSN were initially flat networks, hierarchical, or cluster-based networks have been introduced in order to achieve a better performance in terms of energy efficiency, topology management, delay minimization, load balancing, routing techniques, etc. As cluster-based algorithms proved to be efficient in terms of energy balancing, security has been of less importance in the field. Data shared by nodes in a WSN can be very sensitive depending on the field of application. Therefore, it is important to ensure security at various levels of WSN. This paper proposes a formal modeling of the energy consumed to secure communications in a cluster-based WSN in general. The concept is implemented using the Proof of Authentication (POAh) paradigm of blockchain and applied to a Multi-hop Clustering Algorithm based on spectral classification. The studied metrics are residual energy in the network, the number of alive nodes, first and last dead node.
",Accepted: 6 October 2022,Sensors,"Yves Frédéric Ebobissé Djéné,Mohammed Sbai El Idrissi,Pierre-Martin Tardif,Ali Jorio,Brahim El Bhiri,Youssef Fakhri","(LRI, Faculty of Sciences, Ibn Tofail University, Kenitra 14000, Morocco),(SMARTiLab/EMSI, 49 Patrice Lumumba, Hassan, Rabat 10000, Morocco),(Department of Computer Science, Faculty of Sciences, Sherbrooke University, 2500 Bd de l’Université, Sherbrooke, QC J1K 2R1, Canada),(GRIC, Management School, Sherbrooke University, 2500 Bd de l’Université, Sherbrooke, QC J1K 2R1, Canada),(SMARTiLab/EMSI, 49 Patrice Lumumba, Hassan, Rabat 10000, Morocco),(SMARTiLab/EMSI, 49 Patrice Lumumba, Hassan, Rabat 10000, Morocco),(LRI, Faculty of Sciences, Ibn Tofail University, Kenitra 14000, Morocco),","Canada,Canada,Morocco,Morocco"
Multinomial Naive Bayesian Classifier Framework for Systematic Analysis of Smart IoT Devices,https://doi.org/10.3390/s22197318,15,Article,MDPI,"artificial intelligence,alexa,amazon,internet of things,machine learning,natural language processing,smart devices","
Abstract
Businesses need to use sentiment analysis, powered by artificial intelligence and machine learning to forecast accurately whether or not consumers are satisfied with their offerings. This paper uses a deep learning model to analyze thousands of reviews of Amazon Alexa to predict customer sentiment. The proposed model can be directly applied to any company with an online presence to detect customer sentiment from their reviews automatically. This research aims to present a suitable method for analyzing the users’ reviews of Amazon Echo and categorizing them into positive or negative thoughts. A dataset containing reviews of 3150 users has been used in this research work. Initially, a word cloud of positive and negative reviews was plotted, which gave a lot of insight from the text data. After that, a deep learning model using a multinomial naive Bayesian classifier was built and trained using 80% of the dataset. Then the remaining 20% of the dataset was used to test the model. The proposed model gives 93% accuracy. The proposed model has also been compared with four models used in the same domain, outperforming three.
",Accepted: 22 September 2022,Sensors,"Keshav Kaushik,Akashdeep Bhardwaj,Susheela Dahiya,Mashael S. Maashi,Moteeb Al Moteri,Mohammed Aljebreen,Salil Bharany","(School of Computer Science, University of Petroleum and Energy Studies, Dehradun 248007, India),(School of Computer Science, University of Petroleum and Energy Studies, Dehradun 248007, India),(School of Computer Science, University of Petroleum and Energy Studies, Dehradun 248007, India),(Software Engineering Department, College of Computer and Information Sciences, King Saud University, Riyadh 11451, Saudi Arabia),(Department of Management Information System, College of Business Administration, King Saud University, P.O. Box 28095, Riyadh 11437, Saudi Arabia),(Department of Computer Science, Community College, King Saud University, P.O. Box 28095, Riyadh 11437, Saudi Arabia),(Department of Computer Engineering & Technology, Guru Nanak Dev University, Amritsar 143005, India),","India,India,Saudi Arabia"
GWLBC: Gray Wolf Optimization Based Load Balanced Clustering for Sustainable WSNs in Smart City Environment,https://doi.org/10.3390/s22197113,8,Article,MDPI,"improved gray wolf optimization,clustering,load balancing,performance modeling,sustainable WSNs","
Abstract
In a smart city environment, with increased demand for energy efficiency, information exchange and communication through wireless sensor networks (WSNs) plays an important role. In WSNs, the sensors are usually operating in clusters, and they are allowed to restructure for effective communication over a large area and for a long time. In this scenario, load-balanced clustering is the cost-effective means of improving the system performance. Although clustering is a discrete problem, the computational intelligence techniques are more suitable for load balancing and minimizing energy consumption with different operating constraints. The literature reveals that the swarm intelligence-inspired computational approaches give excellent results among population-based meta-heuristic approaches because of their more remarkable exploration ability. Conversely, in this work, load-balanced clustering for sustainable WSNs is presented using improved gray wolf optimization (IGWO). In a smart city environment, the significant parameters of energy-efficient load-balanced clustering involve the network lifetime, dead cluster heads, dead gateways, dead sensor nodes, and energy consumption while ensuring information exchange and communication among the sensors and cluster heads. Therefore, based on the above parameters, the proposed IGWO is compared with the existing GWO and several other techniques. Moreover, the convergence characteristics of the proposed algorithm are demonstrated for an extensive network in a smart city environment, which consists of 500 sensors and 50 cluster heads deployed in an area of 500 × 500 m2, and it was found to be significantly improved.
",Accepted: 17 September 2022,Sensors,"Surjit Singh,Srete Nikolovski,Prasun Chakrabarti","(Computer Science and Engineering Department, Thapar Institute of Engineering & Technology, Patiala 147004, India),(Power Engineering Department, Faculty of Electrical Engineering Computing and Information Technology, 31000 Osijek, Croatia),(School of Computer Science Engineering and Technology, ITM SLS Baroda University, Vadodara 395150, India),","Croatia,India"
Artificial Ecosystem-Based Optimization with an Improved Deep Learning Model for IoT-Assisted Sustainable Waste Management,https://doi.org/10.3390/su141811704,11,Article,MDPI,"sustainability,artificial intelligence,Internet of things,waste classification,quality assessment","
Abstract
Increasing waste generation has become a key challenge around the world due to the dramatic expansion in industrialization and urbanization. This study focuses on providing effective solutions for real-time monitoring garbage collection systems via the Internet of things (IoT). It is limited to controlling the bad odor of blowout gases and the spreading of overspills by using an IoT-based solution. The inadequate and poor dumping of waste produces radiation and toxic gases in the environment, creating an adversarial effect on global warming, human health, and the greenhouse system. The IoT and deep learning (DL) confer active solutions for real-time data monitoring and classification, correspondingly. Therefore, this paper presents an artificial ecosystem-based optimization with an improved deep learning model for IoT-assisted sustainable waste management, called the AEOIDL-SWM technique. The presented AEOIDL-SWM technique exploits IoT-based camera sensors for collecting information and a microcontroller for processing the data. For waste classification, the presented AEOIDL-SWM technique applies an improved residual network (ResNet) model-based feature extractor with an AEO-based hyperparameter optimizer. Finally, the sparse autoencoder (SAE) algorithm is exploited for waste classification. To depict the enhancements of the AEOIDL-SWM system, a widespread simulation investigation is performed. The comparative analysis shows the enhanced outcomes of the AEOIDL-SWM technique over other DL models.
",Accepted: 15 September 2022,Sustainability,"Mesfer Al Duhayyim,Heba G. Mohamed,Mohammed Aljebreen,Mohamed K. Nour,Abdullah Mohamed,Amgad Atta Abdelmageed,Ishfaq Yaseen,Gouse Pasha Mohammed","(Department of Computer Science, College of Sciences and Humanities-Aflaj, Prince Sattam Bin Abdulaziz University, Al-Kharj 16278, Saudi Arabia),(Department of Electrical Engineering, College of Engineering, Princess Nourah bint Abdulrahman University, P.O. Box 84428, Riyadh 11671, Saudi Arabia),(Department of Computer Science, Community College, King Saud University, P.O. Box 28095, Riyadh 11437, Saudi Arabia),(Department of Computer Sciences, College of Computing and Information System, Umm Al-Qura University, Mecca 24382, Saudi Arabia),(Research Centre, Future University in Egypt, New Cairo 11845, Egypt),(Department of Computer and Self Development, Preparatory Year Deanship, Prince Sattam Bin Abdulaziz University, Al-Kharj 16278, Saudi Arabia),(Department of Computer and Self Development, Preparatory Year Deanship, Prince Sattam Bin Abdulaziz University, Al-Kharj 16278, Saudi Arabia),(Department of Computer and Self Development, Preparatory Year Deanship, Prince Sattam Bin Abdulaziz University, Al-Kharj 16278, Saudi Arabia),","Egypt,Saudi Arabia"
A Systematic Review on the Energy Efficiency of Dynamic Clustering in a Heterogeneous Environment of Wireless Sensor Networks (WSNs),https://doi.org/10.3390/electronics11182837,9,Review,MDPI,"wireless sensor network,hierarchical routing,heterogeneous nodes,energy efficiency,dynamic clustering","
Abstract
There are a variety of applications for wireless sensor networks (WSNs), such as military, health monitoring systems, natural disasters, smartphones, and other surveillance systems. While the primary purpose of sensor nodes is to collect unattended data in hostile environments, many are placed in large numbers and operate independently. Due to limited capabilities, power is often limited. Therefore, these nodes are grouped into clusters to increase communication efficiency. In WSNs, two different routing protocols are possible: apartment and hierarchical or clustering protocols. Due to their significant role in minimizing energy consumption, hierarchical methods have become very popular in clustering. In cluster-based methods, nodes are organized into clusters, and the sensor node with the most resources is appointed as the cluster head (CH). In this paper, we present a Systematic Literature Review (SLR) explaining the difficulties in developing cluster-based methods, critical factors for clustering, and hierarchical clustering protocols. The most important factor of a routing protocol for WSN is the energy consumption and lifetime of a network. Focusing on energy consumption, different cluster-based methods were analyzed to determine which technology should be deployed by analyzing specific criteria to support the selection process. Additionally, the pros and cons of different protocols are listed with their relevance in specific scenarios. To identify these protocols, a systematic literature review was conducted using research studies published from 2010 to 2021, with 30 papers analyzed in the final phase. Based on the results of this SLR, several issues need to be further investigated with respect to the interaction of the potential technology with the Internet of Things (IoT) and Vehicular Ad-Hoc Networks (VANETs).
",Accepted: 29 August 2022,Electronics,"Mohammed F. Alomari,Moamin A. Mahmoud,Ramona Ramli","(College of Graduate Studies, Universiti Tenaga Nasional, Kajang 43000, Malaysia),(Department of Computing, Institute of Informatics and Computing in Energy, College of Computing and Informatics, Universiti Tenaga Nasional, Kajang 43000, Malaysia),(Department of Computing, Institute of Informatics and Computing in Energy, College of Computing and Informatics, Universiti Tenaga Nasional, Kajang 43000, Malaysia),",Malaysia
