title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
Wireless sensor node deployment strategy for hilly terrains – a surface approximation based approach,https://onlinelibrary.wiley.com/doi/10.1049/iet-wss.2018.5095,2,Research Article,Wiley,"splines (mathematics),sensor placement,wireless sensor networks,terrain mapping,hilly terrains,2D flat surface,three-dimensional wireless sensor network,surface approximation,wireless sensor node deployment,B-spline surface generation model,2D sensor deployment,truncated octahedron,regular space-filling polyhedron,SASD-TO approach","Sensor deployment in a wireless sensor network (WSN) is a challenging task due to the high chance of occurrence of the error in the deployment process, which makes the network inefficient. Particularly in three-dimensional (3D) WSN, the ideal positioning of sensor nodes over the ground with precise coverage and connectivity is a very significant consideration in the deployment of sensors. Various models for 2D sensor deployment have been proposed to date, but in real-world scenarios, the target field (field of interest) is not always 2D flat surface and therefore a 2D deployment model cannot address the issue of deploying sensor nodes on uneven surfaces such as hilly terrains. In this paper, we presented a surface approximation-based sensor deployment using truncated octahedron (SASD-TO) to solve the problems of sensor deployment on an irregular surface. Using the B-Spline, a 3D model of the target surface is approximated and then a Truncated Octahedron is used to estimate the exact coordinates of a sensor node. A very decent coverage area as high as 98% on average, whereas at lowest 2% of the uncovered area and 8% of the superimposed area were observed.",01 October 2019,IET Wireless Sensor Systems,"Monjul Saikia,Md. Anwar Hussain,","(Department of Computer Science and EngineeringNorth Eastern Regional Institute of Science and TechnologyNirjuli791109Arunachal PradeshIndia),(Department of Electronics and Communication EngineeringNorth Eastern Regional Institute of Science and TechnologyNirjuli791109Arunachal PradeshIndia),","India,India,India"
Restoration of Biogeochemical Function in Mangrove Forests,https://onlinelibrary.wiley.com/doi/10.1046/j.1526-100x.2000.80036.x,177,,Wiley,"Avicennia, decomposition, detritivore, Laguncularia, leaf fall, litter dynamics, nitrogen recycling, root production, restoration, Rhizophora","Forest structure of mangrove restoration sites (6 and 14 years old) at two locations (Henderson Creek [HC] and Windstar [WS]) in southwest Florida differed from that of mixed-basin forests (>50 years old) with which they were once contiguous. However, the younger site (HC) was typical of natural, developing forests, whereas the older site (WS) was less well developed with low structural complexity. More stressful physicochemical conditions resulting from incomplete tidal flushing (elevated salinity) and variable topography (waterlogging) apparently affected plant survival and growth at the WS restoration site. Lower leaf fall and root production rates at the WS restoration site, compared with that at HC were partly attributable to differences in hydroedaphic conditions and structural development. However, leaf and root inputs at each restoration site were not significantly different from that in reference forests within the same physiographic setting. Macrofaunal consumption of tethered leaves also did not differ with site history, but was dramatically higher at HC compared with WS, reflecting local variation in leaf litter processing rates, primarily by snails (Melampus coffeus). Degradation of leaves and roots in mesh bags was slow overall at restoration sites, however, particularly at WS where aerobic decomposition may have been more limited. These findings indicate that local or regional factors such as salinity regime act together with site history to control primary production and turnover rates of organic matter in restoration sites. Species differences in senescent leaf nitrogen content and degradation rates further suggest that restoration sites dominated by Laguncularia racemosa and Rhizophora mangle should exhibit slower recycling of nutrients compared with natural basin forests where Avicennia germinans is more abundant. Structural development and biogeochemical functioning of restored mangrove forests thus depend on a number of factors, but site-specific as well as regional or local differences in hydrology and concomitant factors such as salinity and soil waterlogging will have a strong influence over the outcome of restoration projects.",25 December 2001,Restoration Ecology,"Karen L. McKee,Patricia L. Faulkner,","(Wetland Biogeochemistry Institute , Louisiana State University, Baton Rouge, LA 70803, U.S.A.),(Current address: U.S. Geological Survey , National Wetlands Research Center, 700 Cajundome Blvd., Lafayette, LA 70506, U.S.A.),",
Hybrid shuffled frog leaping and improved biogeography-based optimization algorithm for energy stability and network lifetime maximization in wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.4722,9,RESEARCH ARTICLE,Wiley,"energy stability,improved biogeography-based optimization algorithm (IBBOA),network lifetime,shuffled frog leaping algorithm,wireless sensor networks (WSNs)","Wireless sensor networks are significantly used for data sensing and aggregating dusts from a remote area environment in order to utilize them in a diversified number of engineering applications. The data transfer among the sensor nodes is attained through the inclusion of energy efficient routing protocols. These energy efficient routing necessitates optimal cluster head selection procedure for handling the challenge of energy consumption to extend the stability and lifetime in the sensor networks. The implementation of energy efficient routing is still complicated even when the process of clustering is enhanced through the cluster head selection. The majority of the existing cluster head selection schemes suffer from the issues of poor selection accuracy, increased computation, and duplicate nodes' selection. In this paper, hybrid shuffled frog leaping and improved biogeography-based optimization algorithm (HSFLBOA) for optimal cluster head selection is proposed for resolving issues that are common in cluster head selection schemes. This proposed HSFLBOA used the objective function that used the parameters of node energy, data packet transmission delay, cluster traffic density, and internode distance in the cluster. The simulation results of the proposed HSFLBOA is determined to be significant in achieving superior throughput and network energy compared to benchmarked metaheuristic optimal cluster head schemes.",04 January 2021,International Journal of Communication Systems,"Narayanasamy Tamilarasan,S.B. Lenin,N. Jayapandian,P. Subramanian,","(Department of ECE Sri Indu College of Engineering and Technology Hyderabad India),(Department of ECE Sri Manakula Vinayagar Engineering College Puducherry India),(Department of Computer Science & Engineering Christ University Bengaluru India),(Department of CSE Sri Indu College of Engineering and Technology Hyderabad India),","India,India,India,India,India,India,India,India,India,India"
Soil Inorganic Nitrogen under Fertilized Bermudagrass Turf,https://onlinelibrary.wiley.com/doi/10.2135/cropsci2003.2470,18,Turfgrass Science,Wiley,,"Managed turfgrass acreage in the southeastern USA is steadily increasing. There is public concern that fertilization of turfgrass systems, particularly additions of N on golf courses, might be adversely affecting groundwater quality due to nitrate leaching. This study was conducted to measure soil nitrate levels in situ under continuously managed bermudagrass (Cynodon spp.) and to evaluate influences from fertilization and mineralization. Two experimental sites were established on 50- and 75-yr-old golf course fairways in the Neuse and Cape Fear River basins in eastern North Carolina. Soil sampling was done seasonally. Results indicate that nitrate-N levels were consistently low (1 to 4 mg kg−1 soil) and similar to adjacent natural areas throughout the 120-cm sampling depths during the 2-yr experiment at both sites. Levels were relatively uniform with depth and across several landscape positions. The soil nitrate levels under fertilized fairways were similar to those in adjacent nonfertilized natural areas, indicating minimal influence from turf management practices. From laboratory mineralization studies and soil temperature data, it was estimated that 60 to 154 kg N ha−1 would be released from organic N pools during the bermudagrass growing season (May to October). Because of similar temperature responses, it appeared that N release from mineralization would be synchronized with bermudagrass growth. Substantial bermudagrass growth in nonfertilized plots provided direct evidence that mineralization was a significant contributor to turf nutrition. There was no evidence that N fertilization or the ecology of the bermudagrass system posed inherent risks to water quality and the environment.",01 January 2003,Crop Science,"David J. Lee,Daniel C. Bowman,D. Keith Cassel,Charles H. Peacock,Thomas W. Rufty,","(Dep. of Soil Science, 100 Derieux St. North Carolina State Univ. Raleigh NC 27695-7620),(Dep. of Soil Science, 100 Derieux St. North Carolina State Univ. Raleigh NC 27695-7620),(Dep. of Soil Science, 100 Derieux St. North Carolina State Univ. Raleigh NC 27695-7620),(Dep. of Soil Science, 100 Derieux St. North Carolina State Univ. Raleigh NC 27695-7620),(Dep. of Soil Science, 100 Derieux St. North Carolina State Univ. Raleigh NC 27695-7620),",
Optimum energy efficient multi-hop protocol for homogenous and heterogeneous 3D underwater acoustic sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.5512,none,RESEARCH ARTICLE,Wiley,"EE-PSOGSA,hybrid PSO-GSA,MH-PSOGSA,OC-PSOGSA,PSO-C,stability,TAEERP,UASNs","Information transmission is extremely challenging in underwater acoustic sensor networks (UASNs) because, in the acoustic channel, the packet loss is high compared to other channels due to low bandwidth and a long propagation delay. So, designing an efficient energy algorithm is a big challenge in the acoustic channel. In this paper, first, a cluster head (CH) election fitness function based on a hybrid particle swarm optimization and gravitational search algorithm (PSO-GSA) is proposed for a three-dimensional (3D) underwater sensor network (UASN). The proposed algorithm includes CH election, CH load, and neighbor CH distance for multi-hop transmission (MH-PSOGSA). Then, based on the proposed algorithm, a relay-based traffic-aware energy-efficient routing protocol (R-TAEERP) with a weight function is proposed to offload the heavy consumption of the CHs. MATLAB simulations were accomplished to compare the performance of MH-PSOGSA and R-TAEERP with the existing representative protocols. The heterogeneity in energy and traffic has been considered. The simulation results show better performance of the proposed algorithm than other existing representative protocols in terms of energy consumption, the performance of the stable region, and the lifetime of the network.",18 May 2023,International Journal of Communication Systems,"Ehab H. Abdelhay,Nehad A. Morsy,Sherif S. Kishk,","(Department of Electronics and Communications Engineering Mansoura University Mansoura Egypt),(Faculty of Engineering Mansoura National University Dakahlia Egypt),(Department of Electronics and Communications Engineering Mansoura University Mansoura Egypt),","Egypt,Egypt,Egypt,Egypt,Egypt,Egypt"
M-Connected Coverage Problem in Wireless Sensor Networks,https://onlinelibrary.wiley.com/doi/10.5402/2012/858021,none,Research Article,Wiley,,"Solving coverage problem alone is not adequate in a wireless sensor network, since data has to be transmitted to the base station. This leads to the lookout for an energy efficient method to solve connected coverage problem. This paper addresses M-connected (each sensor node will have at least M other sensor nodes within its communication range) target coverage problem in wireless sensor networks, where the required level of connectivity and coverage may be high or low as required. We propose a heuristic for M-connected target coverage problem, where initially a cover is decided and later on it is checked for M-connectivity. M-connectivity for simple coverage, k-coverage, and Q-coverage is focussed on in this paper. We use a Low-Energy Adaptive Clustering Hierarchy (LEACH) inspired model, where a cluster is considered as a set of sensor nodes satisfying M-connectivity and required level of coverage. It is enough if one among these nodes transmits the monitored information to the base station. When the required level of coverage are high, chances of nodes being connected in the cover is high. Simulation results show that our proposed method can achieve better results than Communication Weighted Greedy Cover (CWGC).",29 March 2012,International Scholarly Research Notices,"S. Mini,Siba K. Udgata,Samrat L. Sabat,","(Department of Computer and Information Sciences, University of Hyderabad, Hyderabad 500046, India uohyd.ernet.in),(Department of Computer and Information Sciences, University of Hyderabad, Hyderabad 500046, India uohyd.ernet.in),(School of Physics, University of Hyderabad, Hyderabad 500046, India uohyd.ernet.in),","India,India,India"
Multiple layers uneven clustering algorithm based on residual energy for wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1049/joe.2018.8332,5,The 2nd 2018 Asian Conference on Artificial Intelligence Technology (ACAIT 2018),Wiley,"telecommunication network routing,wireless sensor networks,pattern clustering,multiple layer uneven clustering algorithm,residual energy,wireless sensor networks,node energy,efficient routing algorithms,energy consumption,single-hop network,cluster heads,sink node,nodes","Since the node energy is limited, wireless sensor networks need efficient routing algorithms to reduce energy consumption. The authors proposed a multiple layer uneven clustering algorithm. This algorithm is used for single-hop network. Nodes submit data to the cluster heads, and then all cluster heads submit data to the sink node by single hop. The authors divide the whole network into several layers with different reign. The inner diameter and outer diameter of each layer are calculated by a sink node to meet the aim of balancing energy consumption. The algorithm chooses cluster heads according to the nodes’ residual energy in each layer. According to the reign of each layer, from the perspective of reducing energy consumption, the authors limit the minimum distance between two cluster heads, so that the cluster heads can be distributed evenly in one layer. Simulation results show that the algorithm can promote the lifetime of networks.",18 October 2018,The Journal of Engineering,"Jing Liu,Shoubao Su,Yuhua Lu,Jun Dong,","(School of Computer EngineeringJinling Institute of TechnologyNanjing 211169People's Republic of China),(Jiangsu Key Laboratory of Data Science and Smart SoftwareNanjing 211169People's Republic of China),(School of Computer EngineeringJinling Institute of TechnologyNanjing 211169People's Republic of China),(Jiangsu Key Laboratory of Data Science and Smart SoftwareNanjing 211169People's Republic of China),","China,China,China,China,China,China,China,China,China,China"
Secure and load-balanced routing protocol in wireless sensor network or disaster management,https://onlinelibrary.wiley.com/doi/10.1049/iet-ifs.2018.5057,14,Research Article,Wiley,"fuzzy reasoning,disasters,routing protocols,telecommunication security,distributed sensors,wireless sensor networks,source node,destination node,SLBR protocol,security,balances,load-balanced routing protocol,wireless sensor network,disaster management,distributed sensors,environment monitoring systems,volcanic eruption,weather disaster,routing path,malicious nodes,faulty nodes,secure load-balanced routing,logical clustering technique,efficient key management system,improved moth-flame optimisation algorithm,balanced clusters,leader node,adaptive network-based fuzzy inference system,hybrid signcryption algorithm-based key management system,secure data transmission","Distributed sensors are mainly used environment monitoring systems to monitor volcanic eruption, weather disaster, storm, tornadoes, hurricane, earthquake, and tsunami. The routing path of these networks is frequently affected by the presence of malicious and faulty nodes. The authors propose a secure, load-balanced routing (SLBR) protocol using wireless sensor networks for disaster management. The proposed protocol consists of a logical clustering technique and an efficient key management system. The improved moth-flame optimisation algorithm is used to compute the balanced clusters. The leader node is computed by the rank values with a tool of adaptive network-based fuzzy inference system. Then, the hybrid signcryption algorithm-based key management system for secure data transmission between the source node and destination node. The experimental result shows that the proposed SLBR protocol improves the security and balances the load compared to existing protocols.",01 September 2020,IET Information Security,"Uthirapathy Palani,Gopal Amuthavalli,Vaithiyanathan Alamelumangai,","(Department of Electronics and Communication EngineeringIFET College of EngineeringVillupuramIndia),(Department of Electronics and Communication EngineeringSri Venkateswaraa College of Engineering and TechnologyPuducherryIndia),(Department of Electronics and Instrumentation EngineeringAnnamalai UniversityAnnamalai NagarChidambaramIndia),","India,India,India,India,India,India"
A cluster-based fault-tolerant routing protocol for wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.4131,5,RESEARCH ARTICLE,Wiley,"CFTR,clustering,fault tolerance,routing,wireless sensor networks","Energy conservation and fault tolerance are two critical issues in the deployment of wireless sensor networks (WSNs). Many cluster-based fault-tolerant routing protocols have been proposed for energy conservation and network lifetime maximization in WSNs. However, these protocols suffer from high frequency of re-clustering as well as extra energy consumption to tolerate failures and consider only some very normal parameters to form clusters without any verification of the energy sufficiency for data routing. Therefore, this paper proposes a cluster-based fault-tolerant routing protocol referred as CFTR. This protocol allows higher energy nodes to become Cluster Heads (CHs) and operate multiple rounds to diminish the frequency of re-clustering. Additionally, for the sake to get better energy efficiency and balancing, we introduce a cost function that considers during cluster formation energy cost from sensor node to CH, energy cost from CH to sink, and another significant parameter, namely, number of cluster members in previous round. Further, the proposed CFTR takes care of nodes, which have no CH in their communication range. Also, it introduces a routing algorithm in which the decision of next hop CH selection is based on a cost function conceived to select routes with sufficient energy for data transfer and distribute uniformly the overall data-relaying load among the CHs. As well, a low-overhead algorithm to tolerate the sudden failure of CHs is proposed. We perform extensive simulations on CFTR and compare their results with those of two recent existing protocols to demonstrate its superiority in terms of different metrics.",13 September 2019,International Journal of Communication Systems,"Noureddine Moussa,Abdelbaki El Belrhiti El Alaoui,","(Computer Networks andSystems Laboratory Faculty of Sciences, Moulay Ismail University Meknes Morocco),(Computer Networks andSystems Laboratory Faculty of Sciences, Moulay Ismail University Meknes Morocco),","Morocco,Morocco"
Retracted: Learning-based stacking and caching for improving network lifetime in wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.4707,none,THIS ARTICLE HAS BEEN RETRACTED,Wiley,,"Eljack SM, Mustafa M. Learning–based stacking and caching for improving network lifetime in wireless sensor networks, International Journal of Communication Systems 2020, (https://doi.org/10.1002/dac.4707). The above article published online on 25 December 2020 in Wiley Online Library (wileyonlinelibrary.com), has been retracted by agreement between the Editor and John Wiley and Sons Ltd. Following publication, it has come to our attention that the people named as the Guest Editors of the Special Issue were being impersonated by a fraudulent entity and the articles were not reviewed in line with the journal's peer review standards. The Editor has determined that the articles do not meet the required scholarly standards of the journal, and therefore has taken the decision to retract the article. We did not find any evidence of misconduct by the authors. The authors have been informed of the decision to retract.",25 December 2020,International Journal of Communication Systems,"Sarah Mustafa Eljack,Mohammed Mustafa,","(Department of Computer Science and Information, College of Science Al Zulfi Majmaah University Az Zulfi Saudi Arabia),(Department of Computer Science University of Tabuk Tabuk Saudi Arabia),","Saudi Arabia,Saudi Arabia,Saudi Arabia"
[Retracted] A Competition-Based Unequal Clustering Multihop Approach for Wireless Sensor Networks,https://onlinelibrary.wiley.com/doi/10.1155/2021/9994136,7,Research Article,Wiley,,"The energy efficiency and stability of wireless sensor networks (WSNs) have always been a hot issue in the research. Clustering is a typical architecture for WSNs, and cluster heads (CHs) play a vital role. Unreasonable CH selection causes a lot of energy consumption. In this paper, we propose a competition-based unequal clustering multihop approach (CUCMA). CHs are selected by competition. First, the cluster radius (CR) of a node is calculated according to the distance to base station (BS). Then, CR is resized based on the number of around nodes. Only the nodes with high residual energy and appropriate distances to the selected CHs maybe become CHs, which are usually closer to the surrounding nodes. CUCMA and four related approaches are simulated in different scenarios. The results are analyzed, and it is proved that CUCMA balances the energy consumption of the CHs and reduces the energy consumption of the whole networks, thus leading to prolong the lifetime of WSNs.",21 June 2021,Security and Communication Networks,"Jing Liu,Shoubao Su,Yuhua Lu,Jun Dong,","(Key Laboratory of Data Science & Smart Software, Jinling Institute of Technology, Nanjing 211169, China jit.edu.cn),(Key Laboratory of Data Science & Smart Software, Jinling Institute of Technology, Nanjing 211169, China jit.edu.cn),(Key Laboratory of Data Science & Smart Software, Jinling Institute of Technology, Nanjing 211169, China jit.edu.cn),(Key Laboratory of Data Science & Smart Software, Jinling Institute of Technology, Nanjing 211169, China jit.edu.cn),","China,China,China,China"
An energy-efficiency-adaptive clustering formation mechanism for the wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1049/cmu2.12343,2,ORIGINAL RESEARCH PAPER,Wiley,,"Energy inequality caused by the process of cluster head election has a large influence on energy efficiency and the network lifetime of wireless sensor networks (WSNs). To this end, a novel concept of EIec is proposed to evaluate the equality degree of energy consumption. Related theorems for establishing the candidate set of cluster heads are proposed, with the aim of promoting energy equality in each cluster. Subsequently, a novel energy-efficiency-adaptive cluster formation mechanism based on economic (ECFE) theory is proposed and detailed. Finally, extensive experiments are carried out to assess its energy efficiency and the network performance by comparisons with the existing classic and latest intelligent clustering algorithms. The results indicate that ECFE improves not only the energy efficiency but also the network performance effectively.",08 February 2022,IET Communications,"Deyu Lin,Linghe Kong,Chengkun Zhao,Jiayi Gao,Hao Ouyang,Ziyuan Yang,Zhiqiang Zhang,","(School of Electronic Information and Electrical Engineering Shanghai Jiao Tong University Shanghai China),(School of Software Nanchang University Nanchang China),(School of Electronic Information and Electrical Engineering Shanghai Jiao Tong University Shanghai China),(School of Software Nanchang University Nanchang China),(School of Software Nanchang University Nanchang China),(School of Software Nanchang University Nanchang China),(College of Computer Science Sichuan University Chengdu China),","China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China"
Bio-Inspired Distributed Sensing Using a Self-Organizing Sensor Network,https://onlinelibrary.wiley.com/doi/10.1155/2013/959430,none,Research Article,Wiley,,"Nature offers several examples of self-organizing
systems that automatically adjust to changing conditions without
adversely affecting the system goals. We propose a self-organizing
sensor network that is inspired from real-life systems for sampling a region in an energy-efficient manner. Mobile
nodes in our network execute certain rules by processing local information. These rules enable the nodes to divide the sampling task in a manner such that the nodes self-organize themselves to reduce the total power consumed and improve the accuracy with which the phenomena are sampled. The digital hormone-based model that encapsulates these rules, provides a theoretical framework for examining this class of systems. This model has been simulated and implemented on cricket motes. Our results indicate that the model is more effective than a conventional model with a fixed rate sampling.",30 May 2013,Journal of Engineering,"Indu Sreedevi,Shubham Mankhand,Santanu Chaudhury,Asok Bhattacharyya,","(Electronics and Communication Engineering Department, Delhi College of Engineering, India dce.edu),(Electrical Engineering Department, IIT Delhi, India iitd.ac.in),(Electrical Engineering Department, IIT Delhi, India iitd.ac.in),(Electronics and Communication Engineering Department, Delhi College of Engineering, India dce.edu),","India,India,India,India"
Affinity propagation-based interference-free clustering for wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.4273,3,RESEARCH ARTICLE,Wiley,"affinity propagation,clustering,interference-freewireless sensor network","Wireless sensor networks (WSNs), eg, industrial WSNs, require reliability and real-time communication. Clustering technique together with schedule-based access can provide the benefits, such as energy saving, reliability, and timeliness. However, integrating above two technologies into WSNs requires sophistical time slot allocation mechanism. To simplify the time slot allocation, the paper proposes a distributed interference-free clustering algorithm for WSNs. The algorithm is inspired by affinity propagation (AP) clustering algorithm. By adapting and improving the original AP algorithm, the proposed clustering algorithm aims to jointly optimize energy saving and coverage issues while providing interference free between clusters. The performance analysis demonstrates that it can achieve high receiving rate (reliability), low delay (real time), and low-energy consumption.",08 December 2019,International Journal of Communication Systems,"Hai Lin,Zhihong Chen,June Li,","(Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering WuHan University WuHan China),(Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering WuHan University WuHan China),(Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering WuHan University WuHan China),","China,China,China"
Energy distribution-aware clustering algorithm for dense wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.1103,14,Research Article,Wiley,"clustering algorithm,energy distribution,wireless sensor networks","We consider the challenge of organizing densely deployed sensor nodes into the form of clusters, using the distribution of network residual energy (NRE), which is defined as the sum of node residual energy. Irrespective of network topology, the distribution of NRE is proven to approach Gaussian in dense node deployment. A decentralized clustering algorithm is present, using timers and a recursively updated probability to select nodes with more residual energy to become Cluster Head (CH) nodes and organize other nodes in the form of clusters over slotted time intervals. Embracing the dense node deployment, each node initializes its probability of becoming a CH node using the distribution of NRE defined in its neighborhood area. Each of the selected CH nodes resides in the center of its cluster area, which has a radius that can be arbitrarily chosen. The performances of the new clustering algorithm are analyzed and then validated via extensive simulations, taking into account variable cluster radius and variable network density. The new clustering algorithm significantly prolongs the network lifetime, in comparison to several representative and competing clustering algorithms reported in the literature. Copyright © 2010 John Wiley & Sons, Ltd.",03 February 2010,International Journal of Communication Systems,"Shudong Fang,Stevan Mirko Berber,Akshya Kumar Swain,","(Department of Electrical and Computer Engineering, The University of Auckland, Auckland, New Zealand),(Department of Electrical and Computer Engineering, The University of Auckland, Auckland, New Zealand),(Department of Electrical and Computer Engineering, The University of Auckland, Auckland, New Zealand),","New Zealand,New Zealand,New Zealand"
Clustering Approaches for Pragmatic Two-Layer IoT Architecture,https://onlinelibrary.wiley.com/doi/10.1155/2018/8739203,24,Research Article,Wiley,,"Connecting all devices through Internet is now practical due to Internet of Things. IoT assures numerous applications in everyday life of common people, government bodies, business, and society as a whole. Collaboration among the devices in IoT to bring various applications in the real world is a challenging task. In this context, we introduce an application-based two-layer architectural framework for IoT which consists of sensing layer and IoT layer. For any real-time application, sensing devices play an important role. Both these layers are required for accomplishing IoT-based applications. The success of any IoT-based application relies on efficient communication and utilization of the devices and data acquired by the devices at both layers. The grouping of these devices helps to achieve the same, which leads to formation of cluster of devices at various levels. The clustering helps not only in collaboration but also in prolonging overall network lifetime. In this paper, we propose two clustering algorithms based on heuristic and graph, respectively. The proposed clustering approaches are evaluated on IoT platform using standard parameters and compared with different approaches reported in literature.",19 April 2018,Wireless Communications and Mobile Computing,"J. Sathish Kumar,Mukesh A. Zaveri,","(Computer Engineering Department, SVNIT, Surat, India svnit.ac.in),(Computer Engineering Department, SVNIT, Surat, India svnit.ac.in),","India,India"
Fuzzy logic with honey badger algorithm for cluster-based multi-hop routing protocol for wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.5810,none,RESEARCH ARTICLE,Wiley,"energy efficiency,fuzzy logic,hot spot problem,metaheuristics,routing,wireless sensor networks","In the last decades, wireless sensor networks (WSNs) have appeared as an active research area owing to their high applicability in different application areas like healthcare, automation, and the military. Several issues have been encountered in the WSNs, including energy consumption, deployment of sensor nodes, routing algorithms, energy efficiency, cluster head (CH) selection, and robustness. Cluster-based routing is one of the energy-efficient solutions in the WSN. At the same time, the hot spot problem remains a challenging problem, which needs to be addressed in the design of energy-efficient solutions for WSNs. Motivated by the abovementioned discussion, c The comprehensive comparison study pointed out the betterment of the FLHBA-CMHR technique in terms of different measures. The FLHBA-CMHR technique obtains a maximum half-node die (HND) of 1629 nodes, while the LEACH, FUCA, URBD, DEFL, and E-FUCA techniques attain decreased HND of 793, 1085, 1092, 1139, and 1344 nodes correspondingly.",08 May 2024,International Journal of Communication Systems,"Sankaranarayanan Soundararajan,Chinnarao Kurangi,Anwer Basha,Saahira banu Ahamed,","(Department of Computer Science and Engineering Velammal Institute of Technology Chennai India),(GITAM (To be Deemed University), GITAM School of Technology Visakhapatnam Andhra Pradesh India),(Saveetha College of Liberal Arts and Sciences, SIMATS University Chennai India),(Department of Computer Science, College of Engineering and Computer Science Jazan University Jazan Kingdom of Saudi Arabia),","India,India,India,Saudi Arabia"
[Retracted] Application of Wireless Sensor Network Computer Technology in Financial Management System,https://onlinelibrary.wiley.com/doi/10.1155/2023/7304590,1,Research Article,Wiley,,"In the current enterprise competition, the core of the management information system is the financial management information system. Building a more comprehensive and efficient financial management information system can effectively establish a more efficient innovative enterprise and promote the transformation and development of the enterprise. This paper first designs a set of financial management system templates, including general ledger, accounts receivable, and accounts payable. Second, according to the characteristics of wireless sensor network technology, this paper proposes a financial management system based on the wireless sensor network and designs a load balancing topology control algorithm (LHTCA algorithm), which balances the energy consumption of network nodes and helps to improve the network life cycle. Finally, the management system is tested and validated. The test results show that the financial management system can realize the electronicization of financial data and paperless vouchers, improve the efficiency of financial work, and promote the sharing and integration of resources.",07 April 2023,International Transactions on Electrical Energy Systems,"Jianhua Wei,","(School of Management Engineering and Business, Hebei University of Engineering, Handan, Hebei, China hebeu.edu.cn),",China
Wireless Music Playing Buzzer Sensor-Assisted Music Tone Adaptive Control,https://onlinelibrary.wiley.com/doi/10.1155/2022/9002533,none,Research Article,Wiley,,"Aiming at the problem of adaptive change of auxiliary music tones, this paper proposes a MAC protocol with a common music tone listening/sleeping type based on a wireless music buzzer sensor. First of all, the new MAC protocol adopts network-wide synchronization, and all sensor nodes in the entire network use the same scheduling table, so that the entire network nodes enter the music tone listening period and the sleep period at the same time. Secondly, the node adaptively adjusts the duty cycle of the node according to the number of data packets in the sending queue, increases the node’s music tone listening time, reduces the end-to-end delay of data packets, and improves the throughput of the network. Then, the experiment adopts a new backoff strategy to adjust the contention window according to the backoff times and collision times of data packets sent by nodes in the last five working cycles, increase the backoff time of sending data packets under high network load, and reduce the appearance of data packets. We build four simulation experiments on the NS2 simulation platform: unassisted music tone adaptive network, single auxiliary music tone adaptive network, auxiliary music tone adaptive convergence network, and random deployment network, which will be based on the auxiliary music tone adaptive MAC protocol, and IEEE802.11 protocol and SMAC protocol are run in four simulation experiments, respectively, and the performance of the three protocols is analyzed according to the tracking files in the simulation experiment. The analysis results show that the simulation wireless sounding buzzer sensor network is adaptive to different auxiliary music tones and different topologies.",02 February 2022,Journal of Sensors,"Suipeng Li,Dan Shen,","(Zhengzhou Technology and Business University, Henan Zhengzhou, 451400, China zzu.edu.cn),(Harbin University, Heilongjiang Harbin, 150086, China hrbu.edu.cn),","China,China"
RECA: Referenced energy-based CDS algorithm in wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.1053,7,Research Article,Wiley,"sensor networks,referenced energy,connected dominating set,topology aggregation","Connected dominating sets (CDS) can be used to form virtual backbones for the hierarchical routing to save energy in the wireless sensor networks. The existing algorithms for CDS can only be used to the topologies that have larger vertex connective degrees. Besides, most of them do not consider the energy characteristics of the virtual backbones constructed by the dominating sets. In this paper, a referenced energy-based CDS algorithm (RECA) is proposed, which can generate smaller CDS in random topologies without the limitation of vertex connective degrees. At the same time, the algorithm introduces Referenced Energy as a parameter for nodes when making the decision whether they are chosen to be the dominators or not. Therefore, as the experimental results show, the energy characteristic of the dominating set is improved and routing in the virtual backbones constructed by such CDSs will have a better performance. Copyright © 2009 John Wiley & Sons, Ltd.",03 September 2009,International Journal of Communication Systems,"Yajie Ma,Yike Guo,Moustafa Ghanem,","(Department of Computing, Imperial College London, 180 Queens Gate, London, SW7 2BW, U.K.),(Information Science and Engineering College, Wuhan University of Science and Technology, Wuhan 430081, China),(Department of Computing, Imperial College London, 180 Queens Gate, London, SW7 2BW, U.K.),",China
