title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
"Internet of Things (IoT) Operating Systems Management: Opportunities, Challenges, and Solution",https://doi.org/10.3390/s19081793,91,Editorial,MDPI,"IoT,IoT OS,IIoT,WSN,UWSN,ICN,Smart Home,Smart City,VANETS,SDN,Edge Computing","
Abstract
Internet of Things (IoT) is rapidly growing and contributing drastically to improve the quality of life. Immense technological innovations and growth is a key factor in IoT advancements. Readily available low cost IoT hardware is essential for continuous adaptation of IoT. Advancements in IoT Operating System (OS) to support these newly developed IoT hardware along with the recent standards and techniques for all the communication layers are the way forward. The variety of IoT OS availability demands to support interoperability that requires to follow standard set of rules for development and protocol functionalities to support heterogeneous deployment scenarios. IoT requires to be intelligent to self-adapt according to the network conditions. In this paper, we present brief overview of different IoT OSs, supported hardware, and future research directions. Therein, we provide overview of the accepted papers in our Special Issue on IoT OS management: opportunities, challenges, and solution. Finally, we conclude the manuscript.
",Published: 15 April 2019,Sensors,"Yousaf Bin Zikria,Sung Won Kim,Oliver Hahm,Muhammad Khalil Afzal,Mohammed Y. Aalsalem","(Department of Information and Communication Engineering, Yeungnam University, 280 Daehak-Ro, Gyeongsan, Gyeongbuk 38541, Korea),(Department of Information and Communication Engineering, Yeungnam University, 280 Daehak-Ro, Gyeongsan, Gyeongbuk 38541, Korea),(Zühlke Group, Eschborn, 65760 Hessen, Germany),(Department of Computer Science, COMSATS University Islamabad, Wah Campus, Wah Cantt 47010, Pakistan),(Department of Computer Networks, Jazan University, Jazan 45142, Saudi Arabia),","Germany,Pakistan,Saudi Arabia"
Prioritized Degree Distribution in Wireless Sensor Networks with a Network Coded Data Collection Method,https://doi.org/10.3390/s121217128,4,Article,MDPI,"wireless sensor networks,distributed storage,network coding","
Abstract
      The reliability of wireless sensor networks (WSNs) can be greatly affected by failures of sensor nodes due to energy exhaustion or the influence of brutal external environment conditions. Such failures seriously affect the data persistence and collection efficiency. Strategies based on network coding technology for WSNs such as LTCDS can improve the data persistence without mass redundancy. However, due to the bad intermediate performance of LTCDS, a serious ‘cliff effect’ may appear during the decoding period, and source data are hard to recover from sink nodes before sufficient encoded packets are collected. In this paper, the influence of coding degree distribution strategy on the ‘cliff effect’ is observed and the prioritized data storage and dissemination algorithm PLTD-ALPHA is presented to achieve better data persistence and recovering performance. With PLTD-ALPHA, the data in sensor network nodes present a trend that their degree distribution increases along with the degree level predefined, and the persistent data packets can be submitted to the sink node according to its degree in order. Finally, the performance of PLTD-ALPHA is evaluated and experiment results show that PLTD-ALPHA can greatly improve the data collection performance and decoding efficiency, while data persistence is not notably affected.

  ",Accepted: 3 December 2012,Sensors,"Jan Wan,Naixue Xiong,Wei Zhang,Qinchao Zhang,Zheng Wan","(School of Computer Science and Technology, Hangzhou Dianzi University, 1# of NO.2 street, Xiasha Higher Education District, Hangzhou 310037, Zhejiang, China),(School of Information Technology, Jiangxi University of Finance and Economics, No.632 West Fenglin Street, Nanchang 330013, Jiangxi, China),(School of Computer Science and Technology, Hangzhou Dianzi University, 1# of NO.2 street, Xiasha Higher Education District, Hangzhou 310037, Zhejiang, China),(School of Computer Science and Technology, Hangzhou Dianzi University, 1# of NO.2 street, Xiasha Higher Education District, Hangzhou 310037, Zhejiang, China),(School of Information Technology, Jiangxi University of Finance and Economics, No.632 West Fenglin Street, Nanchang 330013, Jiangxi, China),",China
A Review of Protocol Implementations and Energy Efficient Cross-Layer Design for Wireless Body Area Networks,https://doi.org/10.3390/s121114730,62,Review,MDPI,"WBAN,energy efficient,cross layer design,QoS,protocol stack,life signs monitoring","
Abstract
      The issues inherent in caring for an ever-increasing aged population has been the subject of endless debate and continues to be a hot topic for political discussion. The use of hospital-based facilities for the monitoring of chronic physiological conditions is expensive and ties up key healthcare professionals. The introduction of wireless sensor devices as part of a Wireless Body Area Network (WBAN) integrated within an overall eHealth solution could bring a step change in the remote management of patient healthcare. Sensor devices small enough to be placed either inside or on the human body can form a vital part of an overall health monitoring network. An effectively designed energy efficient WBAN should have a minimal impact on the mobility and lifestyle of the patient. WBAN technology can be deployed within a hospital, care home environment or in the patient's own home. This study is a review of the existing research in the area of WBAN technology and in particular protocol adaptation and energy efficient cross-layer design. The research reviews the work carried out across various layers of the protocol stack and highlights how the latest research proposes to resolve the various challenges inherent in remote continual healthcare monitoring.

  ",Accepted: 22 October 2012,Sensors,"Laurie Hughes,Xinheng Wang,Tao Chen","(College of Engineering, Swansea University, Swansea SA2 8PP, UK),(School of Computing, University of the West Scotland, Paisley PA1 2BE, Scotland, UK),(Chigoo Interactive Technologies Ltd, Wuxi 214028, China),",China
A Survey of Routing Protocols in WBAN for Healthcare Applications,https://doi.org/10.3390/s19071638,117,Review,MDPI,"wireless body sensor networks,routing classification,energy efficiency,temperature,posture,cluster","
Abstract
The emergence of wireless body area network (WBAN) technology has brought hope and dawn to solve the problems of population aging, various chronic diseases, and medical facility shortage. The increasing demand for real-time applications in such networks, stimulates many research activities. Designing such a scheme of critical events while preserving the energy efficiency is a challenging task, due to the dynamic of the network topology, severe constraints on the power supply, and the limited computation power. The design of routing protocols becomes an essential part of WBANs and plays an important role in the communication stacks and has a significant impact on the network performance. In this paper, we briefly introduce WBAN and focus on the analysis of the routing protocol, classify, and compare the advantages and disadvantages of various routing protocols. Lastly, we put forward some problems and suggestions, which provides ideas for the follow-up routing design.
",Accepted: 3 April 2019,Sensors,"Yating Qu,Guoqiang Zheng,Huahong Ma,Xintong Wang,Baofeng Ji,Honghai Wu","(School of Electronic Information Engineering, Henan University of Science and Technology, Luoyang 471023, China),(School of Electronic Information Engineering, Henan University of Science and Technology, Luoyang 471023, China),(Henan Key Laboratory for Machinery Design and Transmission System, Henan University of Science and Technology, Luoyang 471003, China),(School of Electronic Information Engineering, Henan University of Science and Technology, Luoyang 471023, China),(School of Electronic Information Engineering, Henan University of Science and Technology, Luoyang 471023, China),(School of Electronic Information Engineering, Henan University of Science and Technology, Luoyang 471023, China),(School of Electronic Information Engineering, Henan University of Science and Technology, Luoyang 471023, China),","China,China"
An Improved Threshold-Sensitive Stable Election Routing Energy Protocol for Heterogeneous Wireless Sensor Networks,https://doi.org/10.3390/info10040125,10,Article,MDPI,"heterogeneous wireless sensor networks,stable election protocol algorithm,modified stable election protocol algorithm,threshold-sensitive stable election protocol algorithm","
Abstract
In the Threshold-Sensitive Stable Election Protocol, sensors are randomly deployed in the region without considering the balanced energy consumption of nodes. If a node that has been selected as a cluster head is located far away from the base station, it will affect the efficiency of the network due to its early death. This paper proposes an improved energy efficient routing protocol named Improved Threshold-Sensitive Stable Election protocol (ITSEP) for heterogeneous wireless sensor networks. Firstly, we use a node state transformation mechanism to control the number of cluster heads in high-density node areas. Secondly, the proposed protocol improves the threshold formula by considering the distance from the node to the base station, the number of neighbor nodes, its residual energy, and the average distance between nodes. In addition, an optimal route with minimum energy consumption for cluster heads has been selected throughout data transmission. Simulation results show that this algorithm has achieved a longer lifetime than the stable election protocol algorithm, modified stable election protocol algorithm, and threshold-sensitive stable election protocol algorithm for the heterogeneous wireless sensor network.
",Accepted: 1 April 2019,Information,"Liquan Zhao,Qi Tang","(Key Laboratory of Modern Power System Simulation and Control & Renewable Energy Technology, Ministry of Education (Northeast Electric Power University), Jilin City 132012, China),(Key Laboratory of Modern Power System Simulation and Control & Renewable Energy Technology, Ministry of Education (Northeast Electric Power University), Jilin City 132012, China),(Changchun City Branch of China Mobile Group Jilin Company Limited, Changchun 130061, China),","China,China"
Wireless Sensor Networks for Big Data Systems,https://doi.org/10.3390/s19071565,46,Review,MDPI,"wireless sensor networks,big data,infrastructure,data processing","
Abstract
Before discovering meaningful knowledge from big data systems, it is first necessary to build a data-gathering infrastructure. Among many feasible data sources, wireless sensor networks (WSNs) are rich big data sources: a large amount of data is generated by various sensor nodes in large-scale networks. However, unlike typical wireless networks, WSNs have serious deficiencies in terms of data reliability and communication owing to the limited capabilities of the nodes. Moreover, a considerable amount of sensed data are of no interest, meaningless, and redundant when a large number of sensor nodes is densely deployed. Many studies address the existing problems and propose methods to overcome the limitations when constructing big data systems with WSN. However, a published paper that provides deep insight into this research area remains lacking. To address this gap in the literature, we present a comprehensive survey that investigates state-of-the-art research work on introducing WSN in big data systems. Potential applications and technical challenges of networks and infrastructure are presented and explained in accordance with the research areas and objectives. Finally, open issues are presented to discuss promising directions for further research.
",Accepted: 21 March 2019,Sensors,"Beom-Su Kim,Ki-Il Kim,Babar Shah,Francis Chow,Kyong Hoon Kim","(Department of Computer Science and Engineering, Chungnam National University, Daejeon 34134, Korea),(Department of Computer Science and Engineering, Chungnam National University, Daejeon 34134, Korea),(College of Technological Innovation, Zayed University, Abu Dhabi 144534, UAE),(University College, Zayed University, Abu Dhabi 144534, UAE),(Department of Informatics, Gyeongsang National University, Jinju 52828, Korea),",
Game Theory for Wireless Sensor Networks: A Survey,https://doi.org/10.3390/s120709055,210,Review,MDPI,"wireless sensor network,game theory,scheduling,optimization,mechanism","
Abstract
      Game theory (GT) is a mathematical method that describes the phenomenon of conflict and cooperation between intelligent rational decision-makers. In particular, the theory has been proven very useful in the design of wireless sensor networks (WSNs). This article surveys the recent developments and findings of GT, its applications in WSNs, and provides the community a general view of this vibrant research area. We first introduce the typical formulation of GT in the WSN application domain. The roles of GT are described that include routing protocol design, topology control, power control and energy saving, packet forwarding, data collection, spectrum allocation, bandwidth allocation, quality of service control, coverage optimization, WSN security, and other sensor management tasks. Then, three variations of game theory are described, namely, the cooperative, non-cooperative, and repeated schemes. Finally, existing problems and future trends are identified for researchers and engineers in the field.

  ",Accepted: 26 June 2012,Sensors,"Hai-Yan Shi,Wan-Liang Wang,Ngai-Ming Kwok,Sheng-Yong Chen","(College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou 310023, China),(School of Computer Science and Technology, Shaoxing University, Shaoxing 312000, China),(College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou 310023, China),(School of Mechanical and Manufacturing Engineering, The University of New South Wales, Sydney, NSW 2052, Australia),(College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou 310023, China),","Australia,China,China"
Green Computing in Sensors-Enabled Internet of Things: Neuro Fuzzy Logic-Based Load Balancing,https://doi.org/10.3390/electronics8040384,34,Article,MDPI,"fuzzy logic,neural network,load balancing,supervised learning,back-propagation learning,clustering","
Abstract
Energy is a precious resource in the sensors-enabled Internet of Things (IoT). Unequal load on sensors deplete their energy quickly, which may interrupt the operations in the network. Further, a single artificial intelligence technique is not enough to solve the problem of load balancing and minimize energy consumption, because of the integration of ubiquitous smart-sensors-enabled IoT. In this paper, we present an adaptive neuro fuzzy clustering algorithm (ANFCA) to balance the load evenly among sensors. We synthesized fuzzy logic and a neural network to counterbalance the selection of the optimal number of cluster heads and even distribution of load among the sensors. We developed fuzzy rules, sets, and membership functions of an adaptive neuro fuzzy inference system to decide whether a sensor can play the role of a cluster head based on the parameters of residual energy, node distance to the base station, and node density. The proposed ANFCA outperformed the state-of-the-art algorithms in terms of node death rate percentage, number of remaining functioning nodes, average energy consumption, and standard deviation of residual energy.
",Accepted: 25 March 2019,Electronics,"Pankaj Kumar Kashyap,Sushil Kumar,Upasana Dohare,Vinod Kumar,Rupak Kharel","(School of Computer and Systems Sciences, Jawaharlal Nehru University, New Delhi 110067, India),(School of Computer and Systems Sciences, Jawaharlal Nehru University, New Delhi 110067, India),(School of Computer and Systems Sciences, Jawaharlal Nehru University, New Delhi 110067, India),(Department of Computer Engineering, Delhi Technological University (DTU), New Delhi 110042, India),(School of Engineering, Manchester Metropolitan University, Manchester M1 5GD, UK),",India
A Survey on the Taxonomy of Cluster-Based Routing Protocols for Homogeneous Wireless Sensor Networks,https://doi.org/10.3390/s120607350,107,Review,MDPI,"wireless sensor networks,homogeneous networks,clustering protocol,cluster head,cluster formation,data aggregation,failure management,resource-aware design,survey","
Abstract
      The past few years have witnessed increased interest among researchers in cluster-based protocols for homogeneous networks because of their better scalability and higher energy efficiency than other routing protocols. Given the limited capabilities of sensor nodes in terms of energy resources, processing and communication range, the cluster-based protocols should be compatible with these constraints in either the setup state or steady data transmission state. With focus on these constraints, we classify routing protocols according to their objectives and methods towards addressing the shortcomings of clustering process on each stage of cluster head selection, cluster formation, data aggregation and data communication. We summarize the techniques and methods used in these categories, while the weakness and strength of each protocol is pointed out in details. Furthermore, taxonomy of the protocols in each phase is given to provide a deeper understanding of current clustering approaches. Ultimately based on the existing research, a summary of the issues and solutions of the attributes and characteristics of clustering approaches and some open research areas in cluster-based routing protocols that can be further pursued are provided.

  ",Accepted: 20 May 2012,Sensors,"Soroush Naeimi,Hamidreza Ghafghazi,Chee-Onn Chow,Hiroshi Ishii","(Department of Electrical Engineering, University of Malaya, Kuala Lumpur, 50603, Malaysia),(School of Electrical Engineering and Computer Science, University of Ottawa, Ottawa, ON K1N 6N5, Canada),(Department of Electrical Engineering, University of Malaya, Kuala Lumpur, 50603, Malaysia),(School of Information and Telecommunication Engineering, Tokai University, Tokyo 259-1292, Japan),","Canada,Japan,Malaysia"
Robust Wireless Sensor and Actuator Networks for Networked Control Systems,https://doi.org/10.3390/s19071535,12,Article,MDPI,"joint design,wireless networks,clustering,scheduling,robustness,wireless networked control systems","
Abstract
The stability guarantee of wireless networked control systems is still challenging due to the complex interaction among the layers and the vulnerability to network faults, such as link and node failures. In this paper, we propose a robust wireless sensor and actuator network (R-WSAN) to maintain the control stability of multiple plants over the spatial-temporal changes of wireless networks. The proposed joint design protocol combines the distributed controller of control systems and the clustering, resource scheduling, and control task sharing scheme of wireless networks over a hierarchical cluster-based network. In particular, R-WSAN decouples the tasks from the inherently unreliable nodes and allows control tasks to share between nodes of wireless networks. Our simulations demonstrate that R-WSAN provides the enhanced resilience to the network faults for sensing and actuation without significantly disrupting the control performance.
",Accepted: 25 March 2019,Sensors,"Bongsang Park,Junghyo Nah,Jang-Young Choi,Ick-Jae Yoon,Pangun Park","(Department of Radio and Information Communications Engineering, Chungnam National University, Daejeon 34134, Korea),(Department of Electrical Engineering, Chungnam National University, Daejeon 34134, Korea),(Department of Electrical Engineering, Chungnam National University, Daejeon 34134, Korea),(Department of Electrical Engineering, Chungnam National University, Daejeon 34134, Korea),(Department of Radio and Information Communications Engineering, Chungnam National University, Daejeon 34134, Korea),",
Architecture and Methods for Innovative Heterogeneous Wireless Sensor Network Applications,https://doi.org/10.3390/rs4051146,40,Article,MDPI,"Wireless Sensor Network (WSN),heterogeneous architecture,UAV,multimedia application","
Abstract
Nowadays wireless sensor netwoks (WSN) technology, wireless communications and digital electronics have made it realistic to produce a large scale miniaturized devices integrating sensing, processing and communication capabilities. The focus of this paper is to present an innovative mobile platform for heterogeneous sensor networks, combined with adaptive methods to optimize the communication architecture for novel potential applications in multimedia and entertainment. In fact, in the near future, some of the applications foreseen for WSNs will employ multi-platform systems with a high number of different devices, which may be completely different in nature, size, computational and energy capabilities, etc. Nowadays, in addition, data collection could be performed by UAV platforms which can be a sink for ground sensors layer, acting essentially as a mobile gateway. In order to maximize the system performances and the network lifespan, the authors propose a recently developed hybrid technique based on evolutionary algorithms. The goal of this procedure is to optimize the communication energy consumption in WSN by selecting the optimal multi-hop routing schemes, with a suitable hybridization of different routing criteria. The proposed approach can be potentially extended and applied to ongoing research projects focused on UAV-based sensing with WSN augmentation and real-time processing for immersive media experiences.
",Accepted: 19 April 2012,Remote Sens.,"Pedro Antonio,Francesco Grimaccia,Marco Mussetta","(Tekever, Rua das Musas 3.30, 1990-113 Lisboa, Portugal),(Dipartimento di Energia, Politecnico di Milano, Via La Masa 34, I-20156 Milano, Italy),(Dipartimento di Energia, Politecnico di Milano, Via La Masa 34, I-20156 Milano, Italy),","Italy,Italy,Portugal"
Innovative Technologies and Services for Smart Cities,https://doi.org/10.3390/electronics8040376,2,Editorial,MDPI,"joint design,wireless networks,clustering,scheduling,robustness,wireless networked control systems",none,Published: 28 March 2019,Electronics,"Subhas Chandra Mukhopadhyay,Tarikul Islam","(School of Engineering, MQ Centre for Smart Green Cities, Macquarie University, New South Wales, NSW 2109, Australia),(Department of Electrical Engineering, Faculty of Eng. & Technology, Jamia Millia Islamia (University), New Delhi-110025, India),","Australia,India"
Energy Efficient Routing Algorithm with Mobile Sink Support for Wireless Sensor Networks,https://doi.org/10.3390/s19071494,184,Article,MDPI,"Wireless sensor network (WSN),clustering,mobile sink,moving trajectory scheduling,energy efficiency","
Abstract
Recently, wireless sensor network (WSN) has drawn wide attention. It can be viewed as a network with lots of sensors that are autonomously organized and cooperate with each other to collect, process, and transmit data around targets to some remote administrative center. As such, sensors may be deployed in harsh environments where it is impossible for battery replacement. Therefore, energy efficient routing is crucial for applications that introduce WSNs. In this paper, we present an energy efficient routing schema combined with clustering and sink mobility technology. We first divide the whole sensor field into sectors and each sector elects a Cluster Head (CH) by calculating its members’ weight. Member nodes calculate energy consumption of different routing paths to choose the optimal scenario. Then CHs are connected into a chain using the greedy algorithm for intercluster communication. Simulation results prove the presented schema outperforms some similar work such as Cluster-Chain Mobile Agent Routing (CCMAR) and Energy-efficient Cluster-based Dynamic Routing Algorithm (ECDRA). Additionally, we explore the influence of different network parameters on the performance of the network and further enhance its performance.
",Accepted: 26 March 2019,Sensors,"Jin Wang,Yu Gao,Wei Liu,Arun Kumar Sangaiah,Hye-Jin Kim","(Hunan Provincial Key Laboratory of Intelligent Processing of Big Data on Transportation, School of Computer & Communication Engineering, Changsha University of Science & Technology, Changsha 410000, China),(College of Information Engineering, Yangzhou University, Yangzhou 225000, China),(School of Information Science and Engineering, Fujian University of Technology, Fuzhou 350000, China),(College of Information Engineering, Yangzhou University, Yangzhou 225000, China),(College of Information Engineering, Yangzhou University, Yangzhou 225000, China),(School of Computing Science and Engineering, Vellore Institute of Technology (VIT), Tamil Nadu 632014, India),(Business Administration Research Institute, Sungshin W. University, Seoul 100744, Korea),","China,China,China,India"
Underwater Sensor Networks: A New Energy Efficient and Robust Architecture,https://doi.org/10.3390/s120100704,51,Article,MDPI,"underwater sensor networks,energy efficiency,fault tolerance,routing,scheduling and retransmission","
Abstract
      The specific characteristics of underwater environments introduce new challenges for networking protocols. In this paper, a specialized architecture for underwater sensor networks (UWSNs) is proposed and evaluated. Experiments are conducted in order to analyze the suitability of this protocol for the subaquatic transmission medium. Moreover, different scheduling techniques are applied to the architecture in order to study their performance. In addition, given the harsh conditions of the underwater medium, different retransmission methods are combined with the scheduling techniques. Finally, simulation results illustrate the performance achievements of the proposed protocol in end-to-end delay, packet delivery ratio and energy consumption, showing that this protocol can be very suitable for the underwater medium.

  ",Accepted: 9 January 2012,Sensors,"Salvador Climent,Juan Vicente Capella,Nirvana Meratnia,Juan José Serrano","(Institut ITACA, Universitat Politècnica de València, Edifici 8G, València 46022, Spain),(Institut ITACA, Universitat Politècnica de València, Edifici 8G, València 46022, Spain),(Pervasive Systems, University of Twente, P.O. Box 217, Enschede 7500 AE, The Netherlands),(Institut ITACA, Universitat Politècnica de València, Edifici 8G, València 46022, Spain),","Spain,Spain,Netherlands"
An Energy Efficient Cooperative Hierarchical MIMO Clustering Scheme for Wireless Sensor Networks,https://doi.org/10.3390/s120100092,18,Article,MDPI,"wireless sensor networks,hierarchical clustering,cooperative communication,energy conservation","
Abstract
      In this work, we present an energy efficient hierarchical cooperative clustering scheme for wireless sensor networks. Communication cost is a crucial factor in depleting the energy of sensor nodes. In the proposed scheme, nodes cooperate to form clusters at each level of network hierarchy ensuring maximal coverage and minimal energy expenditure with relatively uniform distribution of load within the network. Performance is enhanced by cooperative multiple-input multiple-output (MIMO) communication ensuring energy efficiency for WSN deployments over large geographical areas. We test our scheme using TOSSIM and compare the proposed scheme with cooperative multiple-input multiple-output (CMIMO) clustering scheme and traditional multihop Single-Input-Single-Output (SISO) routing approach. Performance is evaluated on the basis of number of clusters, number of hops, energy consumption and network lifetime. Experimental results show significant energy conservation and increase in network lifetime as compared to existing schemes.

  ",Accepted: 20 December 2011,Sensors,"Mehwish Nasim,Saad Qaisar,Sungyoung Lee","(School of Electrical Engineering and Computer Science, National University of Sciences and Technology, H-12, Islamabad, Pakistan),(School of Electrical Engineering and Computer Science, National University of Sciences and Technology, H-12, Islamabad, Pakistan),(Department of Computer Engineering, College of Electronics and Information, Kyung Hee University, Yongin-Si 446-701, Korea),",Pakistan
HABITAT: An IoT Solution for Independent Elderly,https://doi.org/10.3390/s19051258,80,Article,MDPI,"Smart Home,Ambient Assisted Living,elderly,independent,Internet of Things,User-Centered Design,active aging","
Abstract
In this work, a flexible and extensive digital platform for Smart Homes is presented, exploiting the most advanced technologies of the Internet of Things, such as Radio Frequency Identification, wearable electronics, Wireless Sensor Networks, and Artificial Intelligence. Thus, the main novelty of the paper is the system-level description of the platform flexibility allowing the interoperability of different smart devices. This research was developed within the framework of the operative project HABITAT (Home Assistance Based on the Internet of Things for the Autonomy of Everybody), aiming at developing smart devices to support elderly people both in their own houses and in retirement homes, and embedding them in everyday life objects, thus reducing the expenses for healthcare due to the lower need for personal assistance, and providing a better life quality to the elderly users.
",Accepted: 5 March 2019,Sensors,"Elena Borelli,Giacomo Paolini,Francesco Antoniazzi,Marina Barbiroli,Francesca Benassi,Federico Chesani,Lorenzo Chiari,Massimiliano Fantini,Franco Fuschini,Andrea Galassi,Gian Andrea Giacobone,Silvia Imbesi,Melissa Licciardello,Daniela Loreti,Michele Marchi,Diego Masotti,Paola Mello,Sabato Mellone,Giuseppe Mincolelli,Carla Raffaelli,Luca Roffia,Tullio Salmon Cinotti,Carlo Tacconi,Paola Tamburini,Marco Zoli,Alessandra Costanzo","(CIRI—Health Sciences & Technologies, University of Bologna, 40126 Bologna, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DEI—Department of Electrical, Electronic and Information Engineering “Guglielmo Marconi”, University of Bologna, 40136 Bologna, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DISI—Department of Computer Science and Engineering, University of Bologna, 40126 Bologna, Italy),(INFN CNAF—Italian Institute for Nuclear Physics for the Research and Development in Information and Communication Technologies, 40127 Bologna, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DEI—Department of Electrical, Electronic and Information Engineering “Guglielmo Marconi”, University of Bologna, 40136 Bologna, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DEI—Department of Electrical, Electronic and Information Engineering “Guglielmo Marconi”, University of Bologna, 40136 Bologna, Italy),(DISI—Department of Computer Science and Engineering, University of Bologna, 40126 Bologna, Italy),(CIRI—Health Sciences & Technologies, University of Bologna, 40126 Bologna, Italy),(Romagna Tech s.c.p.a., 47121 Forlì, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DEI—Department of Electrical, Electronic and Information Engineering “Guglielmo Marconi”, University of Bologna, 40136 Bologna, Italy),(DISI—Department of Computer Science and Engineering, University of Bologna, 40126 Bologna, Italy),(TekneHub, University of Ferrara, 44122 Ferrara, Italy),(TekneHub, University of Ferrara, 44122 Ferrara, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DEI—Department of Electrical, Electronic and Information Engineering “Guglielmo Marconi”, University of Bologna, 40136 Bologna, Italy),(CIRI—Health Sciences & Technologies, University of Bologna, 40126 Bologna, Italy),(TekneHub, University of Ferrara, 44122 Ferrara, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DEI—Department of Electrical, Electronic and Information Engineering “Guglielmo Marconi”, University of Bologna, 40136 Bologna, Italy),(DISI—Department of Computer Science and Engineering, University of Bologna, 40126 Bologna, Italy),(CIRI—Health Sciences & Technologies, University of Bologna, 40126 Bologna, Italy),(TekneHub, University of Ferrara, 44122 Ferrara, Italy),(DEI—Department of Electrical, Electronic and Information Engineering “Guglielmo Marconi”, University of Bologna, 40136 Bologna, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DISI—Department of Computer Science and Engineering, University of Bologna, 40126 Bologna, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DISI—Department of Computer Science and Engineering, University of Bologna, 40126 Bologna, Italy),(ARCES—Advanced Research Center on Electronic Systems “Ercole De Castro”, University of Bologna, 40125 Bologna, Italy),(CIRI—Health Sciences & Technologies, University of Bologna, 40126 Bologna, Italy),(CIRI—Health Sciences & Technologies, University of Bologna, 40126 Bologna, Italy),(DEI—Department of Electrical, Electronic and Information Engineering “Guglielmo Marconi”, University of Bologna, 40136 Bologna, Italy),(CIRI—Information and Communication Technologies, University of Bologna, 40126 Bologna, Italy),(DEI—Department of Electrical, Electronic and Information Engineering “Guglielmo Marconi”, University of Bologna, 40136 Bologna, Italy),","Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy"
Geosensors to Support Crop Production: Current Applications and User Requirements,https://doi.org/10.3390/s110706656,29,Review,MDPI,"sensors,sensor networks,crop production,agriculture","
Abstract
      Sensor technology, which benefits from high temporal measuring resolution, real-time data transfer and high spatial resolution of sensor data that shows in-field variations, has the potential to provide added value for crop production. The present paper explores how sensors and sensor networks have been utilised in the crop production process and what their added-value and the main bottlenecks are from the perspective of users. The focus is on sensor based applications and on requirements that users pose for them. Literature and two use cases were reviewed and applications were classified according to the crop production process: sensing of growth conditions, fertilising, irrigation, plant protection, harvesting and fleet control. The potential of sensor technology was widely acknowledged along the crop production chain. Users of the sensors require easy-to-use and reliable applications that are actionable in crop production at reasonable costs. The challenges are to develop sensor technology, data interoperability and management tools as well as data and measurement services in a way that requirements can be met, and potential benefits and added value can be realized in the farms in terms of higher yields, improved quality of yields, decreased input costs and production risks, and less work time and load.

  ",Accepted: 22 June 2011,Sensors,"Sirpa Thessler,Lammert Kooistra,Frederick Teye,Hanna Huitu,Arnold K. Bregt","(Plant Production Research, MTT Agrifood Research Finland, Latokartanonkaari 10, 00790 Helsinki, Finland),(Laboratory of Geo-Information Science and Remote Sensing, Wageningen University, P.O. Box 47, 6700 AA Wageningen, The Netherlands),(Plant Production Research, MTT Agrifood Research Finland, Latokartanonkaari 10, 00790 Helsinki, Finland),(Plant Production Research, MTT Agrifood Research Finland, Latokartanonkaari 10, 00790 Helsinki, Finland),(Laboratory of Geo-Information Science and Remote Sensing, Wageningen University, P.O. Box 47, 6700 AA Wageningen, The Netherlands),","Finland,Finland,Finland,Netherlands"
